position COMBINED_rate(cM/Mb) Genetic_Map(cM)
10112913 3.5040819876 23.2536166125
10112931 3.5622372295 23.2536796860
10113157 2.9549796549 23.2544847516
10113289 2.0382497653 23.2548748089
10113325 1.4739777935 23.2549481859
10113366 1.4199372977 23.2550086190
10113503 1.0679790419 23.2552031504
10113676 0.3931797109 23.2553879108
10114153 0.3855051696 23.2555754575
10114388 0.3852114778 23.2556660512
10114703 0.3851852354 23.2557873928
10115719 0.4044447187 23.2561787410
10116017 0.4620890907 23.2562992655
10116414 0.7448442769 23.2564827149
10116486 1.6890109069 23.2565363437
10116906 0.8664359719 23.2572457283
10117960 0.3917313790 23.2581589518
10118115 0.2390929902 23.2582196701
10118185 0.1563727270 23.2582364067
10118228 0.1040479893 23.2582431307
10118245 0.0557623741 23.2582448995
10118746 0.0555781548 23.2582728364
10119004 0.2545743483 23.2582871756
10119070 0.4735010349 23.2583039775
10119177 0.8815912113 23.2583546421
10119747 0.7915544135 23.2588571491
10119846 0.6294172552 23.2589355130
10119884 0.1753316804 23.2589594309
10120001 0.0295982995 23.2589799447
10120280 0.0295886159 23.2589882026
10120514 0.0296066107 23.2589951263
10120573 0.0295513890 23.2589968731
10120907 0.0295713234 23.2590067433
10121009 0.0295665471 23.2590097596
10121464 0.0296521109 23.2590232123
10121742 0.0296438448 23.2590314556
10121807 0.0297068384 23.2590333825
10121899 0.0297068384 23.2590361155
10122105 0.0296739823 23.2590422351
10122273 0.0296737526 23.2590472203
10122373 0.0297243792 23.2590501877
10122485 0.0297934534 23.2590535168
10122572 0.0300965593 23.2590561089
10122665 0.0321867640 23.2590589079
10122754 0.9279321921 23.2590617725
10122780 4.9920533376 23.2590858987
10122915 0.0780907380 23.2597598259
10122942 0.0739942855 23.2597619344
10123009 0.0846079763 23.2597668920
10123013 0.0951133675 23.2597672304
10123123 0.5219261213 23.2597776929
10123142 0.8381763945 23.2597876095
10123202 3.8899654493 23.2598379001
10123314 6.1023021866 23.2602735762
10123525 1.3749441924 23.2615611620
10123844 1.3075392255 23.2619997692
10123887 1.2763577671 23.2620559933
10123904 1.2670925300 23.2620776914
10123958 1.2619168306 23.2621461144
10124048 1.1784674581 23.2622596869
10124183 1.1232449546 23.2624187800
10124407 4.0543504244 23.2626703869
10124597 1.5358728712 23.2634407135
10124917 1.2890789888 23.2639321928
10124993 0.8817798624 23.2640301628
10125118 0.6116218033 23.2641403853
10125491 0.4923689415 23.2643685202
10126134 0.4150958445 23.2646851135
10126226 0.3534632131 23.2647233023
10126275 0.3066869566 23.2647406220
10126398 0.2891201604 23.2647783445
10126918 0.2855637087 23.2649286870
10127054 0.2843098484 23.2649675236
10127414 0.2834753265 23.2650698752
10128112 1.6638255327 23.2652677409
10128303 2.7327935176 23.2655855316
10128367 3.6042797424 23.2657604304
10128462 3.8198801329 23.2661028370
10128852 3.3128749538 23.2675925902
10128984 1.9526472428 23.2680298897
10129471 1.6228407428 23.2689808289
10130086 0.9169399443 23.2699788760
10130309 0.7914714026 23.2701833536
10130956 0.6283292926 23.2706954356
10131081 0.5312676393 23.2707739768
10131537 0.3847941769 23.2710162348
10132551 0.3680811625 23.2714064161
10132653 0.3543435186 23.2714439604
10132743 0.3447367918 23.2714758513
10133236 0.3406899242 23.2716458065
10134609 0.3409773601 23.2721135738
10135344 0.3421391187 23.2723641922
10135756 0.4756336206 23.2725051535
10136419 1.5913446029 23.2728204986
10136873 1.9585573362 23.2735429690
10137064 5.9831347729 23.2739170535
10137405 5.9870886124 23.2759573024
10137437 5.9883209626 23.2761488893
10137483 6.0169183860 23.2764243520
10137637 5.8739458418 23.2773509575
10137720 2.8307191642 23.2778384950
10137754 2.0172003396 23.2779347394
10138409 1.5163757799 23.2792560056
10138728 0.6339275943 23.2797397295
10139059 0.5014806263 23.2799495595
10139587 0.4992894741 23.2802143413
10139773 0.4999731931 23.2803072092
10140629 0.5045340567 23.2807351862
10141717 0.5412089474 23.2812841193
10141777 0.5765778579 23.2813165918
10142123 0.6248319192 23.2815160877
10142265 0.6692720782 23.2816048139
10143493 0.6759221452 23.2824266800
10144422 0.6773293493 23.2830546117
10144587 0.7108580165 23.2831663710
10144649 0.7429274878 23.2832104442
10145034 0.8288301882 23.2834964713
10146006 2.0075195154 23.2843020942
10146861 1.7062747502 23.2860185234
10147234 0.8159194781 23.2866549639
10147295 0.2062337741 23.2867047350
10148450 0.2064293536 23.2869429350
10148618 0.2061799660 23.2869776151
10148915 0.2070950036 23.2870388506
10149084 0.2073201642 23.2870738496
10149240 0.2072459654 23.2871061916
10150757 0.2092395278 23.2874205837
10150927 0.2128292846 23.2874561544
10151292 0.2168510333 23.2875338371
10152121 0.2288062105 23.2877136066
10152524 0.2390279258 23.2878058155
10152534 0.2446821777 23.2878082058
10153171 0.5666854309 23.2879640683
10153201 0.8384899564 23.2879810689
10153601 0.8879197559 23.2883164649
10153838 0.9119446924 23.2885269019
10153845 0.9389967787 23.2885332855
10153870 0.9624383136 23.2885567604
10153889 0.9859884805 23.2885750467
10153982 1.0256132459 23.2886667437
10154527 1.0712024797 23.2892257029
10154749 1.0871258566 23.2894635098
10154805 1.0990698768 23.2895243889
10154901 1.1114059659 23.2896298996
10155565 1.7415875804 23.2903678731
10156195 1.1804035957 23.2914650733
10156361 1.1590703635 23.2916610203
10156522 1.1681281863 23.2918476306
10156917 1.1719158229 23.2923090413
10156941 1.1767920079 23.2923371673
10157014 1.1843897436 23.2924230731
10157369 1.3121707625 23.2928435314
10157383 1.4464309632 23.2928619018
10157820 1.4437023459 23.2934939922
10157966 1.4433135447 23.2937047727
10158140 1.4787365048 23.2939559093
10158160 1.5081083738 23.2939854840
10159292 1.3570787007 23.2956926627
10160066 1.2432059095 23.2967430416
10161137 0.8821802443 23.2980745151
10161738 0.2491041031 23.2986047054
10163636 0.2486933212 23.2990775050
10168481 0.2427264142 23.3002824242
10168809 0.2372643884 23.3003620384
10169313 0.2268171841 23.3004816197
10169957 0.2073225448 23.3006276899
10169990 0.2082616217 23.3006345316
10171451 0.1973443493 23.3009388018
10172099 0.2107001135 23.3010666810
10172658 0.2428639805 23.3011844623
10172824 0.2812674345 23.3012247777
10172871 0.3255069193 23.3012379973
10173097 0.3719469248 23.3013115619
10173336 0.4220241996 23.3014004572
10174153 0.4268125625 23.3017452510
10174859 1.3090153936 23.3020465806
10175291 1.2881027731 23.3026120753
10175831 0.6994311746 23.3033076508
10175913 0.4630009591 23.3033650041
10175947 0.3130066521 23.3033807462
10176232 0.3092035173 23.3034699531
10176699 0.3089341434 23.3036143511
10177815 0.3810966038 23.3039591216
10178311 0.3818117038 23.3041481455
10178895 3.1931199295 23.3043711236
10179396 0.3683911872 23.3059708766
10183199 1.1639905674 23.3073718683
10185035 0.0311402612 23.3095089550
10185510 0.0268751291 23.3095237466
10185720 0.0250586588 23.3095293904
10185924 0.0232113305 23.3095345024
10185961 0.0222988015 23.3095353612
10187349 0.0222998415 23.3095663119
10187517 0.0222934612 23.3095700583
10188794 0.0222934612 23.3095985271
10188815 0.0222934612 23.3095989952
10189632 0.0222968911 23.3096172090
10189868 0.0223051833 23.3096224710
10190656 0.0515285482 23.3096400475
10190743 1.0215001476 23.3096445305
10190814 6.1995140539 23.3097170570
10190974 3.2599530916 23.3107089793
10190987 1.7225061954 23.3107513587
10191096 2.5296422951 23.3109391118
10191657 2.5252003278 23.3123582412
10191677 2.5164837703 23.3124087452
10191717 1.7210019204 23.3125094045
10191788 1.3926114914 23.3126315957
10192580 0.1927234766 23.3137345440
10192880 0.1697289924 23.3137923610
10193038 0.1666554323 23.3138191782
10193070 0.1627845958 23.3138245112
10193130 0.1615260892 23.3138342782
10193486 0.1702335897 23.3138917815
10193590 0.1866354149 23.3139094858
10194134 0.2607976508 23.3140110155
10194207 0.3110529573 23.3140300537
10194592 0.3266004185 23.3141498091
10195059 0.3459635824 23.3143023315
10195140 0.3459708228 23.3143303545
10195685 0.3801347023 23.3145189086
10195878 0.3803454500 23.3145922746
10196013 0.4330130793 23.3146436213
10196074 0.4908104409 23.3146700351
10196363 4.6420430261 23.3148118793
10196698 4.6330825082 23.3163669637
10197746 1.5621142650 23.3212224342
10198076 1.0872582486 23.3217379319
10198952 1.0881781323 23.3226903701
10199334 0.9432774658 23.3231060541
10199475 0.8315223113 23.3232390563
10199561 0.8350783578 23.3233105672
10200936 0.8347500851 23.3244587999
10200978 0.8400946414 23.3244938594
10201029 0.8533132055 23.3245367043
10201506 5.8355243629 23.3249437347
10201899 16.9216239527 23.3272370957
10202153 17.0356453492 23.3315351882
10202394 16.8303747632 23.3356407787
10202512 11.5877435892 23.3376267630
10202774 11.5872682493 23.3406627518
10202826 7.8740368941 23.3412652897
10202858 0.7202267063 23.3415172589
10204016 0.7194750121 23.3423512814
10204188 0.7195314000 23.3424750311
10204208 0.7188720824 23.3424894218
10204693 0.7190319505 23.3428380747
10205446 0.7190140370 23.3433795058
10206078 0.7100714660 23.3438339227
10206691 0.6995523920 23.3442691965
10207777 0.6915572805 23.3450289104
10208432 0.6881243874 23.3454818804
10208753 0.6849965523 23.3457027683
10210593 0.6849558056 23.3469631620
10211149 0.6859257686 23.3473439974
10211218 0.6877259645 23.3473913263
10211235 0.6899407869 23.3474030176
10211622 0.6788995660 23.3476700247
10211772 0.6713025706 23.3477718596
10211791 0.6632617677 23.3477846144
10212256 0.6216130329 23.3480930311
10212619 0.5782313918 23.3483186766
10212668 0.5967189414 23.3483470100
10212675 0.5585335228 23.3483511870
10212997 2.5459526096 23.3485310348
10213399 0.2922485050 23.3495545078
10213838 0.2696870220 23.3496828049
10214982 0.3533201447 23.3499913268
10215039 0.4299888531 23.3500114661
10215293 0.5761034287 23.3501206832
10215951 0.5993921933 23.3504997593
10215967 0.6100854559 23.3505093496
10216215 0.5896905602 23.3506606507
10216413 0.5880759369 23.3507774095
10216593 0.5747390521 23.3508832631
10217422 1.1598951898 23.3513597218
10217455 1.7006888827 23.3513979984
10217870 1.7130288177 23.3521037842
10217943 1.7175167200 23.3522288354
10218297 0.5254930599 23.3528368363
10218349 0.5254930599 23.3528641619
10218399 0.1030951949 23.3528904366
10218568 0.0831116006 23.3529078597
10219430 0.0830598915 23.3529795018
10220004 0.0862745550 23.3530271782
10220027 0.0862745550 23.3530291625
10220263 0.1562936594 23.3530495233
10220544 1.1734595506 23.3530934419
10220628 2.6628790060 23.3531920125
10221336 2.6654089529 23.3550773308
10221504 2.6618588882 23.3555251195
10221529 2.6623963235 23.3555916660
10221624 2.6612124708 23.3558445936
10222125 1.4834746775 23.3571778611
10222225 1.4830753383 23.3573262085
10222324 1.4824588680 23.3574730330
10222331 1.4377059519 23.3574834102
10222755 1.4372106659 23.3580929975
10223339 1.4367463246 23.3589323286
10223679 1.4369224036 23.3594208223
10223966 1.4370800292 23.3598332190
10224160 1.4370890917 23.3601120126
10224353 1.4370668829 23.3603893708
10224557 1.4369840268 23.3606825324
10225098 1.4370783685 23.3614599408
10225825 1.4170879812 23.3625046967
10226032 1.3291549004 23.3627980339
10226071 1.2215141153 23.3628498710
10226280 0.1349459312 23.3631051674
10227114 0.1765154919 23.3632177123
10227320 0.4478369850 23.3632540745
10229244 0.1596144378 23.3641157129
10229538 0.1596165874 23.3641626395
10231648 0.3132195963 23.3644994305
10231734 0.4653357301 23.3645263674
10232308 0.4758131804 23.3647934701
10232746 0.4757630806 23.3650018763
10234573 0.6335096079 23.3658710955
10234626 1.6573641178 23.3659046715
10234830 4.4902362199 23.3662427737
10235054 0.8285306490 23.3672485867
10236059 0.8286627235 23.3680812600
10237190 0.8294494032 23.3690184775
10237255 0.8292717957 23.3690723917
10237406 0.8275965945 23.3691976118
10237613 0.8260222785 23.3693689242
10237758 0.8249958340 23.3694886975
10237778 0.8235190315 23.3695051974
10238861 0.8208576553 23.3703970685
10239454 0.8460124571 23.3708838371
10239572 10.7724356649 23.3709836666
10239676 10.7765837217 23.3721039999
10240042 11.7805251687 23.3760482295
10240123 17.2488071357 23.3770024521
10242643 17.2488071357 23.4204694460
10243646 17.1804132703 23.4377699996
10243870 16.8554322218 23.4416184122
10244004 16.6552563817 23.4438770401
10244166 16.6552563817 23.4465751916
10244231 11.7055871682 23.4476577833
10244281 11.7055871682 23.4482430626
10244480 11.7055871682 23.4505724745
10244498 9.9652855668 23.4507831751
10244995 9.4729166717 23.4557359220
10246341 9.4740531357 23.4684864678
10246642 9.4740531357 23.4713381578
10247584 9.4839117421 23.4802627159
10248540 9.4858450371 23.4893293355
10248603 9.4858450371 23.4899269437
10248642 9.4838860985 23.4902968917
10248913 9.4838860985 23.4928670248
10249016 9.4768457323 23.4938438651
10249985 9.4799243873 23.5030269286
10250019 9.4740133743 23.5033492460
10250539 25.1798429825 23.5082757330
10251428 25.1872704812 23.5306606134
10252103 25.1872704812 23.5476620210
10252165 25.1872704812 23.5492236317
10252326 25.1872704812 23.5532787823
10252783 25.1872704812 23.5647893649
10253169 25.1872704812 23.5745116513
10254381 25.1872704812 23.6050386231
10255152 25.1872704812 23.6244580087
10257394 6.3975160162 23.6809278691
10257638 3.6318173100 23.6824888630
10258061 1.4799252642 23.6840251217
10259796 1.4806946717 23.6865927921
10259963 1.4841279696 23.6868400681
10260240 1.4874749672 23.6872511715
10260410 1.4890182285 23.6875040423
10260608 1.4914594162 23.6877988679
10260848 1.4908024527 23.6881568181
10262194 1.9100592581 23.6901634382
10262380 2.3583311772 23.6905187093
10262426 2.7408259472 23.6906271925
10262701 3.5418640903 23.6913809196
10263191 4.0833038354 23.6931164330
10263218 4.0889393384 23.6932266822
10263230 4.1274187387 23.6932757495
10263231 4.1901284731 23.6932798769
10263246 4.2349262164 23.6933427288
10263717 16.7033369687 23.6953373791
10264582 16.7111434114 23.7097857656
10264641 16.7123046984 23.7107717230
10264727 16.7123046984 23.7122089812
10264784 16.7123046984 23.7131615826
10264902 16.5845398275 23.7151336346
10265020 12.6287053715 23.7170906103
10265038 6.5910268395 23.7173179270
10265564 4.3689619955 23.7207848071
10265581 2.3823277824 23.7208590794
10265779 1.3481709214 23.7213307803
10267090 1.5313245571 23.7230982324
10267751 3.1773012581 23.7241104379
10267877 3.2328290621 23.7245107779
10268124 3.2318175493 23.7253092867
10268432 3.0583360449 23.7263046865
10268507 2.7532480084 23.7265340617
10268926 1.2737101781 23.7276876726
10269546 1.2038348569 23.7284773729
10270335 1.2077994215 23.7294271986
10270512 1.1907637787 23.7296409791
10271209 2.5180682323 23.7304709415
10271331 5.2518140009 23.7307781458
10271452 5.3392356812 23.7314136153
10272090 5.2631927780 23.7348200476
10272253 5.0957416341 23.7356779481
10272373 3.5743825934 23.7362894371
10275394 2.3909116634 23.7470876469
10275413 1.2406084570 23.7471330742
10277418 1.0242446519 23.7496204942
10277490 0.8326903194 23.7496942398
10279404 0.8004518704 23.7512880090
10280846 1.0647736108 23.7524422606
10281260 0.9955591722 23.7528830769
10281440 0.9384965511 23.7530622776
10294151 0.9390271309 23.7649915072
10296913 0.9485698280 23.7675851002
10299171 1.0278378289 23.7697269708
10299199 1.1158290034 23.7697557503
10300522 2.7818255239 23.7712319921
10300631 3.5449918933 23.7715352111
10301394 3.6239008044 23.7742400399
10301653 3.6325766468 23.7751786302
10302623 3.7923891489 23.7787022295
10303277 3.5526614879 23.7811824520
10303421 3.1114985821 23.7816940353
10304004 0.8985345421 23.7835080390
10307575 0.9034460253 23.7867167058
10307787 0.6895646805 23.7869082364
10310012 0.6841978517 23.7884425178
10310025 0.6778786202 23.7884514123
10310193 0.6676452999 23.7885652960
10310261 0.6459608484 23.7886106958
10310270 0.6145281999 23.7886165095
10310929 0.5926276059 23.7890214836
10311129 0.5791212086 23.7891400091
10311911 0.5734357752 23.7895928819
10315264 0.5723614691 23.7915156120
10315389 0.5712271537 23.7915871572
10317112 0.5701375317 23.7925713816
10320373 0.5700773546 23.7944306001
10325663 0.5715782423 23.7974463093
10326272 0.5767404019 23.7977944004
10328250 0.5887455737 23.7989351930
10331132 0.7953955025 23.8006319577
10331154 0.9941338086 23.8006494564
10331170 1.2278937894 23.8006653625
10331708 1.4990175405 23.8013259694
10332218 1.7854060759 23.8020904683
10332321 2.2216025120 23.8022743652
10332373 6.6431623134 23.8023898885
10332453 24.9084363648 23.8029213415
10332558 57.5214135217 23.8055367273
10333541 57.5214135217 23.8620802768
10333629 57.5214135217 23.8671421612
10333998 57.5214135217 23.8883675628
10335050 45.6610863707 23.9488800898
10335148 20.0929623107 23.9533548763
10336248 20.1169329868 23.9754571348
10336458 20.7828810449 23.9796816907
10337156 28.5216946979 23.9941881417
10337257 29.6317665889 23.9970688329
10337281 30.0769246787 23.9977799953
10338144 30.0769246787 24.0237363813
10338872 30.0769246787 24.0456323824
10338957 30.0769246787 24.0481889210
10339824 12.4705738363 24.0742656147
10341243 12.4705738363 24.0919613590
10344522 12.4504229990 24.1328523706
10344594 12.4128385904 24.1337488011
10345473 12.4106712632 24.1446596862
10346518 12.4213112852 24.1576288377
10346912 12.4482399186 24.1625228343
10348305 12.4443956743 24.1798632325
10352129 12.4443956743 24.2274506016
10352190 12.4271904484 24.2282097097
10359553 0.7507080085 24.3197111130
10360898 0.6517021341 24.3207208152
10361056 0.5644457274 24.3208237842
10361771 0.4905948331 24.3212273629
10363636 0.4840646973 24.3221423222
10367148 0.4840691727 24.3238423575
10368339 0.4869557556 24.3244188838
10376029 0.2171820268 24.3281635736
10376615 0.1231807159 24.3282908423
10377735 0.1200518064 24.3284288047
10387961 0.1194277749 24.3296564544
10388347 0.1182732947 24.3297025536
10388932 0.1177682527 24.3297717434
10389094 0.1172073502 24.3297908219
10389673 0.1170048076 24.3298586850
10389813 0.1172395994 24.3298750656
10390711 0.1163825049 24.3299803468
10391350 0.1110203038 24.3300547152
10395236 0.1059356479 24.3304861401
10396679 0.1016092231 24.3306390053
10397621 0.0970798210 24.3307347211
10398767 0.0917668670 24.3308459746
10399969 0.0870470857 24.3309562784
10400618 0.0833191442 24.3310127719
10401679 0.0829863421 24.3311011736
10405245 0.0815778310 24.3313971029
10406306 0.0807336739 24.3314836569
10406393 0.0797243211 24.3314906808
10406832 0.0785127698 24.3315256797
10408680 0.0777031314 24.3316707713
10414482 0.0761998080 24.3321216049
10428597 0.0812390352 24.3331971652
10429321 0.0913501639 24.3332559823
10431666 0.1681421579 24.3334701984
10435114 0.1699751870 24.3340499526
10436901 0.1709329078 24.3343536982
10438774 0.2214503420 24.3346738555
10438811 0.2703588640 24.3346820492
10443525 0.2404439890 24.3359565209
10443677 0.2117274996 24.3359930684
10444289 0.2015380924 24.3361226456
10444512 0.1949841947 24.3361675886
10444706 0.1836212821 24.3362054155
10445367 0.1691542061 24.3363267892
10445576 0.1532949366 24.3363621424
10446083 0.1511292551 24.3364398630
10446535 0.1354228632 24.3365081734
10447014 0.1050567655 24.3365730409
10456746 0.1048181364 24.3375954534
10460087 0.1048181364 24.3379456508
10461173 0.1048181364 24.3380594833
10461708 0.1057101904 24.3381155610
10462295 0.1111392931 24.3381776129
10464444 0.6411910488 24.3384164512
10466764 0.2056472863 24.3399040144
10467336 0.1512142636 24.3400216447
10467886 0.1262169916 24.3401048125
10468002 0.1053476124 24.3401194537
10468239 0.0975607284 24.3401444211
10469680 0.1004688130 24.3402850061
10469803 0.1040716080 24.3402973638
10470104 0.1063400935 24.3403286893
10471802 0.1074462080 24.3405092548
10472949 0.1075082730 24.3406324956
10475732 0.1109802462 24.3409316911
10476092 0.1144639375 24.3409716440
10476501 0.1179919688 24.3410184598
10477471 0.1179919688 24.3411329120
10482297 0.1205192616 24.3417023412
10482314 0.1264186501 24.3417043900
10482540 0.1297026849 24.3417329606
10483325 0.7728008761 24.3418347773
10484796 2.9773821935 24.3429715673
10485162 2.9812802638 24.3440612892
10485223 2.9827571359 24.3442431473
10485936 2.9854163909 24.3463698532
10486292 2.9928779279 24.3474326614
10486306 3.0037147668 24.3474745617
10486529 3.0124475283 24.3481443901
10486581 3.0111654088 24.3483010374
10490125 3.0115335061 24.3589726076
10490453 2.2011917708 24.3599603906
10490771 0.9313525216 24.3606603695
10491304 0.8058728284 24.3611567804
10492104 0.8073044407 24.3618014787
10493603 1.0810047300 24.3630116280
10494204 1.7191589810 24.3636613119
10494328 2.2113600937 24.3638744876
10495872 2.5682377367 24.3672888276
10496045 2.9264181549 24.3677331327
10496574 3.1236677797 24.3692812079
10496601 3.1511555674 24.3693655470
10496762 3.0336935961 24.3698728830
10496846 2.5588604162 24.3701277133
10504951 2.2654611186 24.3908672769
10505433 2.1319519029 24.3919592292
10505794 1.7011135359 24.3927288638
10505968 1.2588721616 24.3930248576
10506407 1.0995623838 24.3935775025
10508988 1.9176556518 24.3964154730
10509365 1.9317686149 24.3971384292
10509886 1.6471429971 24.3981448806
10510101 1.3442232048 24.3984990163
10510133 1.0674852249 24.3985420315
10510392 0.9457420566 24.3988185102
10510494 0.8359504063 24.3989149759
10510915 0.7737860483 24.3992669110
10515335 0.7894464273 24.4026870453
10515491 0.8030531644 24.4028101990
10515844 0.8184425637 24.4030936767
10515903 0.8341458153 24.4031419648
10516486 0.8393186046 24.4036282718
10519488 0.8393243736 24.4061479063
10522395 0.8397088181 24.4085878222
10525644 0.8360707342 24.4113160362
10527379 1.0319465992 24.4127666189
10528523 0.8659452575 24.4139471658
10528586 0.7197358380 24.4140017204
10528765 0.6620398175 24.4141305531
10528985 0.6619732259 24.4142762019
10529030 0.6619272423 24.4143059906
10529386 0.6303709002 24.4145416367
10529441 0.6045192367 24.4145763071
10529832 0.5899399717 24.4148126742
10530396 0.5837473114 24.4151454003
10530611 0.5837140860 24.4152709060
10530805 0.5817984081 24.4153841465
10530833 0.5807272403 24.4154004369
10531943 0.5807921152 24.4160450441
10532050 0.5806913119 24.4161071889
10533388 0.7201736951 24.4168841538
10533498 0.9706694160 24.4169633729
10533623 1.2184314873 24.4170847066
10533690 1.4567455417 24.4171663415
10534771 1.1859779344 24.4187410835
10535006 1.1148013416 24.4190197883
10536760 1.5579030768 24.4209751498
10537372 4.8046371515 24.4219285865
10537494 6.0639657992 24.4225147522
10538336 12.1652850078 24.4276206115
10538489 12.2342931207 24.4294819001
10538915 12.2059759876 24.4346937089
10539413 12.1912268320 24.4407722850
10540545 12.2891683197 24.4545727537
10540666 12.2903317753 24.4560597431
10543152 7.0240394720 24.4866135079
10543439 6.3624910275 24.4886294072
10544919 6.3768089088 24.4980458940
10547385 6.3681345460 24.5137711047
10547411 6.3672175744 24.5139366762
10548399 6.3579186142 24.5202274872
10549428 5.9031559591 24.5267697854
10549587 5.5018371457 24.5277083872
10550878 5.5018371457 24.5348112590
10552460 5.5018371457 24.5435151654
10553154 5.5018371457 24.5473334403
10553218 5.8492200567 24.5476855579
10553244 5.8349646564 24.5478376376
10553280 6.2250163728 24.5480476964
10553671 6.7254664361 24.5504816778
10553846 6.5004384420 24.5516586344
10553960 6.3415367119 24.5523996844
10554298 4.5143180538 24.5545431238
10554344 3.0790164907 24.5547507824
10554719 2.8220268966 24.5559054136
10554938 2.6153516478 24.5565234375
10555336 1.4903050303 24.5575643474
10556309 1.4056639531 24.5590144142
10556540 1.3877796425 24.5593391226
10556885 1.3814705253 24.5598179066
10556895 1.3778174594 24.5598317213
10557717 1.3752348323 24.5609642872
10557853 1.3727583582 24.5611513192
10558087 1.3693612830 24.5614725446
10558202 1.3673999075 24.5616300212
10558287 1.3666484671 24.5617462502
10558868 19.7452383053 24.5625402729
10559250 19.7450337632 24.5700829540
10560191 19.7456398773 24.5886630307
10560705 19.9542776960 24.5988122896
10561638 42.0362904775 24.6174296307
10562878 42.0362904775 24.6695546309
10562895 42.0362904775 24.6702692479
10563368 42.0362904775 24.6901524132
10563822 40.8796926096 24.7092368891
10564137 18.3785201562 24.7221139923
10564412 1.7427570985 24.7271680853
10564906 1.8419952182 24.7280290073
10565106 1.9659033648 24.7283974064
10566397 2.0445515430 24.7309353876
10566629 2.2119777967 24.7314097236
10566878 2.6337021494 24.7319605061
10567387 2.2352018790 24.7333010605
10567562 1.5860673547 24.7336922208
10568034 1.0822810682 24.7344408446
10568415 0.8794422483 24.7348531937
10568559 0.8080680279 24.7349798333
10568602 0.6893980388 24.7350145803
10570539 0.6939196013 24.7363499443
10571128 0.6957390126 24.7367586629
10571432 0.6949696100 24.7369701676
10572860 0.6960564614 24.7379625842
10573010 0.6971364963 24.7380669927
10574069 0.6966216828 24.7388052602
10574146 0.6964010709 24.7388589001
10574737 0.6962592950 24.7392704731
10574831 0.6962592950 24.7393359215
10575732 0.6964202785 24.7399632511
10576447 0.6964929415 24.7404611916
10577303 0.6964029072 24.7410573896
10577348 0.6962826211 24.7410887277
10577918 0.6962445894 24.7414856088
10578367 0.6963218471 24.7417982226
10579629 4.0399328248 24.7426769808
10579679 7.7740075785 24.7428789774
10581313 7.8314572637 24.7555817058
10584602 8.6931908655 24.7813393687
10584682 9.9623900825 24.7820348240
10586288 8.6267943675 24.7980344225
10586339 7.7442905967 24.7984743890
10586706 7.6178569981 24.8013165436
10586974 6.9287030219 24.8033581293
10587529 1.0860825407 24.8072035595
10588710 1.0860897201 24.8084862230
10589082 1.0867877898 24.8088902484
10589107 1.0868015688 24.8089174180
10589498 1.0916758641 24.8093423575
10590144 2.1170140359 24.8100475801
10591047 2.5938556672 24.8119592437
10591192 2.6502368477 24.8123353528
10591252 2.6599566012 24.8124943670
10592706 8.2647379962 24.8163619439
10593713 15.0271555389 24.8246845351
10594694 15.0014823749 24.8394261747
10594791 14.9211577444 24.8408813185
10597078 14.9211577444 24.8750060062
10598058 14.5736503123 24.8896287408
10598326 9.1067387027 24.8935344791
10599017 9.1098593322 24.8998272355
10600333 9.1084581694 24.9118158104
10600740 1.7752193716 24.9155229529
10601756 1.6629348826 24.9173265758
10601933 1.4283956472 24.9176209153
10602077 1.2896205762 24.9178266042
10602304 1.1281469118 24.9181193481
10602594 1.0751426279 24.9184465107
10602797 1.0558406035 24.9186647647
10602853 1.0409360531 24.9187238917
10603159 1.0344602027 24.9190424182
10603372 1.0343673700 24.9192627582
10603695 1.0362048476 24.9195968588
10604060 1.5917359934 24.9199750736
10604144 5.9385176777 24.9201087794
10604173 7.6805151262 24.9202809964
10604183 8.8099046107 24.9203578016
10604213 9.2356757454 24.9206220987
10604295 10.0355856889 24.9213794242
10604745 10.0084152824 24.9258954377
10604936 2.1005935085 24.9278070450
10607677 1.4652331502 24.9335647718
10608380 1.3238503612 24.9345948307
10608429 1.0847505049 24.9346596994
10608557 0.8757235426 24.9347985475
10610286 0.8743441018 24.9363126735
10610663 0.8741658372 24.9366423012
10612201 0.8740512220 24.9379867683
10614015 0.8826857691 24.9395722972
10614094 0.8938010519 24.9396420294
10614373 0.9071798478 24.9398913998
10614568 0.9244061532 24.9400682999
10614683 0.9381311291 24.9401746066
10617110 0.9394632285 24.9424514509
10618673 0.9288239530 24.9439198319
10618985 0.8925282116 24.9442096250
10619179 0.8576001220 24.9443827754
10619744 0.8289701083 24.9448673195
10620461 0.8026753592 24.9454616911
10620735 0.7790023483 24.9456816241
10623590 0.7753831775 24.9479056758
10624326 0.7968255011 24.9484763579
10624889 0.7966600521 24.9489249706
10625068 0.8454748723 24.9490675728
10625221 0.8452939591 24.9491969304
10625267 0.9093490691 24.9492358139
10625603 0.9091918729 24.9495413552
10626010 0.9104146210 24.9499113963
10626035 0.9106026777 24.9499341567
10626199 1.1876892002 24.9500834955
10626326 2.3961320877 24.9502343321
10626432 2.9606648048 24.9504883221
10626763 3.0401275737 24.9514683021
10626819 3.1180556195 24.9516385492
10627102 3.1334452404 24.9525209590
10628697 3.1437532963 24.9575188041
10629913 3.1430572195 24.9613416082
10632862 3.1402715118 24.9706104839
10634399 3.1279209190 24.9754370812
10637070 3.1352803108 24.9837917580
10639122 3.1356330396 24.9902253532
