position COMBINED_rate(cM/Mb) Genetic_Map(cM)
27425683 0.0747232058 19.1942412739
27426001 0.0746972967 19.1942650358
27426573 0.0747987359 19.1943077627
27426705 0.0750130811 19.1943176361
27427710 0.0766401655 19.1943930243
27428523 0.0787666767 19.1944553327
27428739 0.0810085016 19.1944723463
27429444 0.0824831256 19.1945294573
27429951 0.0833744032 19.1945712763
27431965 0.0915599474 19.1947391923
27432298 0.3239839525 19.1947696818
27436493 0.3237505482 19.1961287945
27436702 0.2085611774 19.1961964583
27437015 0.1446498200 19.1962617380
27437052 0.0840411839 19.1962670900
27437798 0.0806410154 19.1963297847
27438099 0.0801019758 19.1963540577
27441754 0.0807601881 19.1966468304
27442347 0.0843559917 19.1966947212
27443337 0.0818345864 19.1967782336
27445956 0.0809667990 19.1969925584
27446133 0.0804652139 19.1970068895
27446299 0.0801531894 19.1970202468
27447045 0.0800792921 19.1970800410
27447859 0.0800638265 19.1971452256
27448639 0.0800727414 19.1972076754
27448698 0.0800727414 19.1972123997
27449014 0.0801002735 19.1972377026
27450046 0.0809637067 19.1973203661
27450829 0.0895513485 19.1973837607
27451174 0.1008212679 19.1974146559
27451553 0.1251763589 19.1974528672
27452305 0.1671802436 19.1975469998
27452976 0.1959679431 19.1976591777
27454159 0.1945220586 19.1978910078
27454245 0.1936603580 19.1979077367
27454582 0.1953344897 19.1979730003
27455024 0.1984552875 19.1980593381
27455051 0.2022296182 19.1980646964
27455253 0.1955051395 19.1981055468
27455829 0.1989761224 19.1982181577
27456240 0.2022786483 19.1982999369
27456312 0.2043167316 19.1983145010
27456450 0.2071970642 19.1983426967
27456931 0.2172316671 19.1984423585
27457461 0.2035159387 19.1985574913
27457754 0.2004359529 19.1986171214
27458176 0.1984800201 19.1987017054
27458197 0.1970455269 19.1987058735
27460522 0.1969581998 19.1991640043
27460560 0.1968942441 19.1991714888
27461309 0.1968032532 19.1993189625
27461511 0.1967390004 19.1993587168
27461594 0.1967294482 19.1993750461
27461779 0.1966226306 19.1994114411
27462378 0.1965672988 19.1995292180
27463538 0.1965517230 19.1997572361
27464480 0.1964981910 19.1999423878
27464875 0.1971578324 19.2000200046
27465244 0.1995951814 19.2000927559
27465680 0.2041240107 19.2001797794
27465787 0.2425782256 19.2002016206
27465868 4.8880032955 19.2002212695
27466119 1.3810768459 19.2014481583
27466645 1.4725208925 19.2021746047
27466854 1.7885796529 19.2024823616
27467037 2.1331356457 19.2028096717
27468281 1.5815275584 19.2054632924
27468329 0.2483815555 19.2055392057
27470396 0.2268147097 19.2060526104
27471054 0.2102549550 19.2062018545
27471471 0.2058042570 19.2062895308
27472567 0.2406262835 19.2065150923
27473407 0.1711375512 19.2067172183
27473478 0.0948664689 19.2067293691
27474069 0.0796915895 19.2067854352
27475831 0.0791208913 19.2069258518
27477089 0.0784699334 19.2070253858
27477437 0.0778767763 19.2070526934
27483578 0.0726028536 19.2075309347
27483652 0.0673710342 19.2075363073
27488990 0.0779590203 19.2078959339
27489495 0.0897616536 19.2079353032
27490931 0.1118470850 19.2080642009
27494840 0.1262467309 19.2085014112
27495134 0.1350364250 19.2085385277
27499206 0.1331966180 19.2090883960
27500305 0.1421789054 19.2092347791
27500763 0.1214689576 19.2092998970
27501152 0.1068267646 19.2093471485
27501287 0.0954307586 19.2093615701
27502116 0.0906189142 19.2094406822
27502403 0.0877152430 19.2094666898
27510165 0.1039296503 19.2101475355
27510396 0.1520137413 19.2101715433
27510896 0.6859537397 19.2102475501
27511165 0.8006389408 19.2104320717
27511689 0.7301267474 19.2108516065
27511721 0.6285516199 19.2108749706
27511734 0.5151207804 19.2108831417
27511822 0.2474718997 19.2109284724
27512151 0.2071237174 19.2110098906
27512438 0.2036802559 19.2110693351
27512748 0.2030367055 19.2111324760
27512897 0.2022298320 19.2111627285
27513337 0.2044278198 19.2112517096
27513766 0.2067116159 19.2113394091
27514632 0.2093821345 19.2115184214
27516561 0.2176416814 19.2119223195
27517206 0.2261516304 19.2120626984
27517300 0.2278111307 19.2120839567
27518990 0.2230688281 19.2124689575
27519636 0.2234028246 19.2126130599
27520250 0.2149220968 19.2127502293
27520515 0.2114438927 19.2128071836
27520693 0.2095580333 19.2128448206
27520841 0.2088966517 19.2128758352
27522616 0.2087341111 19.2132466268
27523120 0.2087354117 19.2133518288
27523482 0.2088823120 19.2134273910
27524081 0.2227567798 19.2135525115
27524101 0.2443939091 19.2135569666
27524396 1.1641516039 19.2136290628
27524902 3.8204102463 19.2142181235
27525251 4.0068518038 19.2155514467
27525303 4.0929928285 19.2157598030
27525503 4.0988917887 19.2165784016
27525673 4.1015558667 19.2172752132
27525971 3.9375663597 19.2184974768
27526079 3.0040975531 19.2189227340
27526205 0.5964041163 19.2193012503
27526511 0.5830361730 19.2194837500
27526845 0.5843700430 19.2196784840
27527397 0.5882198760 19.2200010563
27527653 0.5953276703 19.2201516406
27527867 0.6007670047 19.2202790407
27528513 0.6043617754 19.2206671362
27529487 0.6083093633 19.2212557846
27529943 0.6118563316 19.2215331736
27530654 0.6190881837 19.2219682035
27530841 0.6165182246 19.2220839730
27530926 0.6178450977 19.2221363770
27531464 0.6181770467 19.2224687777
27532119 1.4253698865 19.2228736837
27533030 3.2919441966 19.2241721956
27534283 3.3100603792 19.2282970017
27534368 3.3315087753 19.2285783568
27534453 3.3535212971 19.2288615351
27534787 3.5074056373 19.2299816112
27534957 3.6103411230 19.2305778701
27535402 27.9631789922 19.2321844719
27535822 28.6091355890 19.2439290071
27535886 37.7542230961 19.2457599918
27535902 80.3135261838 19.2463640594
27536067 80.3135261838 19.2596157912
27536375 80.3135261838 19.2843523573
27536713 80.3135261838 19.3114983291
27536868 80.3135261838 19.3239469257
27536978 80.3135261838 19.3327814135
27537413 60.0346169786 19.3677177974
27537453 33.6330624890 19.3701191821
27537573 10.4850088322 19.3741551496
27537668 4.2137369644 19.3751512254
27542297 4.1793817965 19.3946566139
27543250 2.6014140841 19.3986395647
27543382 1.1967837542 19.3989829514
27544031 1.1918037600 19.3997596640
27545017 1.2116212765 19.4009347825
27545608 1.2123112304 19.4016508507
27545755 1.2275531184 19.4018290605
27546424 1.2352335702 19.4026502935
27546539 1.2399461918 19.4027923454
27546802 1.2388540258 19.4031184512
27547039 1.2355761325 19.4034120596
27547993 1.2328774232 19.4045907992
27548863 1.2307133937 19.4056634026
27549209 1.2296447118 19.4060892294
27550181 3.6945847548 19.4072844441
27550446 3.8435291717 19.4082635090
27551801 3.5810506817 19.4134714911
27552004 2.8778848991 19.4141984444
27552140 0.5518130424 19.4145898367
27553704 0.5495311430 19.4154528723
27554764 0.3337629068 19.4160353753
27556024 1.0520436248 19.4164559166
27556378 0.3704781002 19.4168283400
27556724 0.1763245545 19.4169565255
27557151 0.1559704282 19.4170318160
27557719 0.1516871639 19.4171204072
27558536 0.1509263353 19.4172443357
27558611 0.1501787011 19.4172556551
27560960 0.1500168185 19.4176084249
27562046 0.1500593722 19.4177713432
27562424 0.1499188684 19.4178280656
27562882 0.1499295857 19.4178967284
27563459 0.1549651722 19.4179832378
27563989 0.1826028454 19.4180653694
27564499 4.0384646539 19.4181584968
27567045 0.7774842037 19.4284404278
27567414 0.7770241028 19.4287273195
27567900 0.5769223212 19.4291049532
27568624 0.1343298584 19.4295226450
27568989 0.0373576467 19.4295716754
27570534 0.0373556859 19.4296293929
27570619 0.0373692142 19.4296325682
27571151 0.0373489577 19.4296524486
27571204 0.0373252069 19.4296544281
27571624 0.0373605390 19.4296701047
27575946 0.0384387027 19.4298315769
27577979 0.0473261443 19.4299097228
27578480 0.0866456374 19.4299334332
27578499 0.0866456374 19.4299350795
27581648 0.1695655416 19.4302079266
27582359 0.2817417841 19.4303284877
27583200 0.2817417841 19.4305654325
27583887 0.3107779979 19.4307589891
27584434 0.3212859803 19.4309289847
27585121 0.3245374684 19.4311497082
27585359 0.3273824336 19.4312269481
27586029 0.3309655616 19.4314462943
27586227 0.3310756763 19.4315118255
27587692 0.3327416947 19.4319968513
27589002 0.3926699815 19.4324327430
27591752 8.3875009011 19.4335125854
27592159 8.3825248769 19.4369262983
27592388 2.4218975329 19.4388458965
27592793 2.4099743775 19.4398267650
27592819 2.4000356191 19.4398894243
27593080 1.4853133561 19.4405158336
27593099 0.4579475871 19.4405440546
27593415 0.4061943489 19.4406887660
27594064 0.4061227861 19.4409523861
27594496 0.4130049258 19.4411278312
27594738 0.4080213083 19.4412277784
27594821 0.4016012057 19.4412616441
27594975 0.3958602887 19.4413234907
27596110 0.3957365254 19.4417727922
27596415 0.3955608855 19.4418934918
27597736 0.3990260874 19.4424160277
27598106 0.4279979416 19.4425636674
27598690 0.4280912155 19.4428136182
27599022 0.6749508166 19.4429557445
27599073 0.8982304583 19.4429901669
27600341 0.9044710753 19.4441291232
27602102 0.9027894215 19.4457218967
27607969 0.0024839801 19.4510185623
27609193 0.0024634996 19.4510216027
27610700 0.0024634996 19.4510253152
27615131 0.0024634996 19.4510362309
27615254 0.0024634996 19.4510365339
27615900 0.0024634996 19.4510381254
27616885 0.0024634996 19.4510405519
27617161 0.0024634996 19.4510412318
27617540 0.0024634996 19.4510421655
27617701 0.0024634996 19.4510425621
27618287 0.0024634996 19.4510440057
27619226 0.0024738100 19.4510463190
27619906 0.1234525574 19.4510480011
27619939 0.2855250669 19.4510520751
27622465 0.1453122216 19.4517733114
27622477 0.0022282078 19.4517750551
27623440 0.0022239699 19.4517772009
27623450 0.0022173447 19.4517772231
27624125 0.0022173447 19.4517787199
27625348 0.0022173447 19.4517814317
27625477 0.0022173447 19.4517817177
27625867 0.0022106727 19.4517825825
27625909 0.0022106727 19.4517826753
27625992 0.0022106727 19.4517828588
27626058 0.0022106727 19.4517830047
27626270 0.0022106727 19.4517834734
27626326 0.0022106727 19.4517835972
27627202 0.0022106727 19.4517855337
27627743 0.0022106727 19.4517867297
27628199 0.0022106727 19.4517877378
27629008 0.0022106727 19.4517895262
27629100 0.0022106727 19.4517897296
27629863 0.0022106727 19.4517914163
27630768 0.0022106727 19.4517934170
27630936 0.0022106727 19.4517937884
27631018 0.0022105633 19.4517939696
27631453 0.0022105633 19.4517949312
27631665 0.0022105633 19.4517953999
27632534 0.0022197668 19.4517973209
27632851 0.0022197668 19.4517980245
27632972 0.0022205798 19.4517982931
27633464 0.0022275225 19.4517993856
27633925 0.0022275225 19.4518004125
27638251 0.0022275225 19.4518100488
27638660 0.0049048265 19.4518109598
27639122 0.0049048265 19.4518132259
27639307 0.0049048265 19.4518141333
27639515 0.3330091019 19.4518151535
27639535 0.3330297688 19.4518218137
27640715 0.5170529490 19.4522147888
27640836 0.6808292568 19.4522773522
27642882 0.0074614750 19.4536703288
27643350 0.0068797084 19.4536738208
27644138 0.0068753264 19.4536792420
27644156 0.0068723449 19.4536793658
27644470 0.0068723449 19.4536815237
27645318 0.0068672719 19.4536873514
27645359 0.0068969354 19.4536876330
27645680 0.0101228829 19.4536898469
27645762 2.2327420616 19.4536906770
27646246 0.2036301228 19.4547713242
27646449 0.0314616869 19.4548126611
27646548 0.0030989002 19.4548157758
27646768 0.0029734645 19.4548164575
27646787 0.0029100678 19.4548165140
27647053 0.0028901893 19.4548172881
27647080 0.0028901893 19.4548173661
27647163 0.0028794642 19.4548176060
27647217 0.0028794642 19.4548177615
27647289 0.0028794642 19.4548179688
27647608 0.0028794642 19.4548188874
27647890 0.0028794642 19.4548196994
27647954 0.0028777247 19.4548198837
27648152 0.0028777247 19.4548204535
27648561 0.0028777247 19.4548216305
27648683 0.0028777247 19.4548219815
27651194 0.0028777247 19.4548292075
27652124 0.0028777247 19.4548318838
27653100 0.0029806608 19.4548346925
27654181 0.0044514115 19.4548379146
27654969 0.2315156096 19.4548414223
27655042 0.5741944640 19.4548583229
27656177 0.2678264967 19.4555100336
27656228 0.0583870890 19.4555236928
27659269 0.1450777803 19.4557012479
27660868 0.1238005038 19.4559332273
27661780 0.0487007804 19.4560461333
27664600 0.0481136185 19.4561834695
27665176 0.0466479470 19.4562111830
27667051 0.0466183710 19.4562986479
27667660 0.0502791333 19.4563270385
27668703 0.0388431196 19.4563794796
27669091 0.0239966865 19.4563945507
27669326 0.0149047724 19.4564001900
27670066 0.0149047724 19.4564112195
27670795 0.0142639396 19.4564220851
27671792 0.0141996952 19.4564363062
27672014 0.0140505003 19.4564394586
27672951 0.0140505003 19.4564526239
27674459 0.0140505003 19.4564738120
27674838 0.0142274623 19.4564791372
27675632 0.7269313278 19.4564904338
27675666 2.5042708207 19.4565151494
27675852 2.3145627753 19.4569809438
27675937 0.0094434915 19.4571776816
27676153 0.0035469594 19.4571797214
27676661 0.0035469594 19.4571815233
27677825 0.0035469594 19.4571856520
27678572 0.0035469594 19.4571883015
27678686 0.0035469594 19.4571887059
27679107 0.0035496247 19.4571901992
27679311 0.0035496247 19.4571909233
27679918 0.0035496247 19.4571930779
27680081 0.0035496247 19.4571936565
27680374 0.0035496247 19.4571946965
27681140 0.0035904171 19.4571974155
27681492 0.0055369065 19.4571986794
27681651 0.0302432530 19.4571995597
27681985 2.3674391250 19.4572096610
27683818 1.3628940852 19.4615491769
27683886 0.9219693244 19.4616418537
27684362 0.5236669846 19.4620807111
27685027 0.2649768331 19.4624289496
27685340 0.1444857316 19.4625118874
27685733 0.0937018025 19.4625686703
27690144 0.0936864766 19.4629819889
27690531 0.0937050495 19.4630182456
27696810 0.0938563572 19.4636066196
27698243 0.0941201259 19.4637411158
27698982 0.0943672915 19.4638106705
27702546 0.0943672915 19.4641469956
27705546 0.0975989264 19.4644300974
27709991 0.0988428205 19.4648639247
27713854 0.0993506496 19.4652457545
27714121 0.0993148140 19.4652722811
27721640 0.0989697334 19.4660190292
27723986 0.0989089742 19.4662512122
27725795 0.0993392513 19.4664301385
27726497 0.0999667319 19.4664998747
27727139 0.1011724574 19.4665640533
27727395 0.1029093696 19.4665899535
27734122 0.1027006631 19.4672822248
27734316 0.1190879397 19.4673021487
27735082 0.7784028322 19.4673933701
27735458 0.7970296256 19.4676860496
27735730 0.1609854759 19.4679028416
27738368 0.1598808629 19.4683275213
27739847 0.1766391125 19.4685639851
27740083 0.1945543586 19.4686056719
27740288 0.2157366997 19.4686455556
27741194 0.1964706560 19.4688410130
27741806 0.1871232188 19.4689612531
27742085 0.1819001346 19.4690134604
27743311 0.1818553877 19.4692364700
27743866 0.1816241815 19.4693373997
27747024 0.1873852547 19.4699109689
27747411 0.2021045965 19.4699834870
27747793 0.2349187724 19.4700606910
27747821 0.2652900105 19.4700672687
27749535 0.2733431274 19.4705219758
27758619 0.2721503254 19.4730050247
27758661 0.2709016614 19.4730164550
27762092 0.2641534372 19.4739459186
27762527 0.2705139268 19.4740608254
27762633 0.2862060132 19.4740894999
27763119 1.5698215492 19.4742285960
27763585 0.6884839640 19.4749601328
27764011 0.3569999367 19.4752534270
27764039 0.0999549092 19.4752634230
27768621 0.0988971436 19.4757214164
27771038 0.0989315088 19.4759604508
27771363 0.0989315088 19.4759926035
27772411 0.0989199453 19.4760962837
27772716 0.0990535813 19.4761264543
27773761 0.0992713549 19.4762299653
27774183 0.0993899231 19.4762718578
27775045 0.1002940428 19.4763575319
27775630 0.1011323412 19.4764162040
27775679 0.1018050538 19.4764211594
27776744 0.1025230131 19.4765295818
27778520 0.1033635290 19.4767116627
27780178 0.1033973006 19.4768830394
27780407 0.1050459933 19.4769067174
27780481 0.1065412658 19.4769144908
27780696 0.1082470814 19.4769373972
27781139 0.1204991667 19.4769853506
27781170 0.1207645657 19.4769890861
27781437 0.1698712945 19.4770213303
27782559 2.4843088942 19.4772119259
27783960 3.4491747409 19.4806924426
27783980 4.5374365694 19.4807614261
27786772 3.9218465203 19.4934299490
27787213 2.1427125285 19.4951594833
27787874 2.1378376463 19.4965758163
27788288 2.1368666142 19.4974608811
27791833 0.9619059367 19.5050360732
27792123 0.5614063833 19.5053150260
27794529 0.5638098939 19.5066657697
27795053 0.5740291215 19.5069612061
27796217 1.5658942968 19.5076293760
27796463 2.9258877746 19.5080145860
27797710 2.9163708090 19.5116631681
27797862 2.9392361615 19.5121064564
27798791 2.9394758997 19.5148370068
27799886 11.3192208567 19.5180557329
27803381 0.5985250334 19.5576164098
27805879 0.5469434381 19.5591115253
27807211 0.5459566425 19.5598400540
27810008 0.4052745436 19.5613670947
27810549 0.2825596338 19.5615863483
27814244 0.2665855726 19.5626304061
27814488 0.2509168933 19.5626954530
27816345 0.2478036337 19.5631614057
27817755 0.2471521255 19.5635108088
27817987 0.2466152970 19.5635681481
27818213 0.2462103720 19.5636238831
27818810 0.2462136179 19.5637708707
27820460 0.2461338677 19.5641771232
27822021 0.2458440243 19.5645613382
27822635 0.2457398092 19.5647122864
27822762 0.2454965912 19.5647434954
27823863 0.2478055720 19.5650137871
27824016 0.2507058844 19.5650517014
27824642 0.2603164331 19.5652086432
27825198 0.2795958928 19.5653533792
27825914 0.3100600498 19.5655535698
27828369 0.3325518477 19.5663147673
27829840 0.3773896017 19.5668039510
27831338 0.4511193705 19.5673692806
27835518 0.4511871915 19.5692549596
27835563 0.4505491942 19.5692752630
27836706 0.4500962774 19.5697902408
27837653 0.8193854848 19.5702164819
27839092 0.6155569635 19.5713955777
27839156 0.4680970643 19.5714349733
27839202 0.3623137381 19.5714565058
27839789 0.3840510490 19.5716691839
27839846 0.3828266326 19.5716910748
27839979 0.4150520999 19.5717419908
27840276 0.4565478957 19.5718652613
27840390 0.5039246364 19.5719173077
27841003 0.4522686028 19.5722262135
27842170 0.1993774571 19.5727540110
27844224 0.1992729953 19.5731635323
27844954 0.1884591265 19.5733090016
27845766 0.1763070580 19.5734620304
27845976 0.1711340092 19.5734990549
27846180 0.1552857598 19.5735339662
27846437 0.4231076854 19.5735738746
27848510 0.4072132556 19.5744509769
27849408 0.1985560423 19.5748166544
27849598 0.0750541451 19.5748543800
27857489 0.9616385155 19.5754466323
27858369 0.8517552742 19.5762928742
27859100 0.0322874039 19.5769155073
27859583 0.0103925692 19.5769311021
27860181 0.0098510303 19.5769373168
27861440 0.0098119668 19.5769497193
27862018 0.0098068742 19.5769553906
27862469 0.0097959086 19.5769598135
27863361 0.0097959086 19.5769685515
27863405 0.0097888724 19.5769689825
27864379 0.0097888724 19.5769785168
27864646 0.0097466314 19.5769811305
27865260 0.0097466314 19.5769871149
27865295 0.0097466314 19.5769874560
27866247 0.0097618974 19.5769967348
27866669 0.0098442330 19.5770008543
27866980 0.0101553347 19.5770039159
27867142 0.0108211611 19.5770055611
27867535 0.0134293469 19.5770098138
27868238 0.0254775329 19.5770192546
27868696 0.0470329799 19.5770309233
27869269 0.1144695629 19.5770578732
27869620 0.3330226776 19.5770980520
27871825 0.3331278532 19.5778323670
27872177 0.3332590236 19.5779496280
27873303 0.4036427496 19.5783248777
27873385 0.4904405372 19.5783579764
27873420 0.5888602982 19.5783751418
27873482 0.6835559675 19.5784116512
27875301 0.3873318424 19.5796550395
27876896 0.2522528276 19.5802728338
27877026 0.1603571031 19.5803056266
27877201 0.0864932854 19.5803336891
27877405 0.0335545308 19.5803513338
27878835 0.0329834069 19.5803993167
27880219 0.0329805652 19.5804449658
27880507 0.0329992914 19.5804544642
27881615 0.0330168678 19.5804910274
27883130 0.0330692983 19.5805410479
27883289 0.0330861843 19.5805463060
27883769 0.0330485925 19.5805621873
27884168 0.0332509454 19.5805753737
27884214 0.0332464283 19.5805769033
27884782 0.0335077033 19.5805957872
27885645 0.0351045740 19.5806247044
27886186 0.0375504408 19.5806436960
27886724 0.0486484742 19.5806638981
27887892 0.0752199084 19.5807207195
27888040 0.0862883066 19.5807318521
27888808 0.1221792838 19.5807981215
27889755 0.2805448121 19.5809138253
27890822 0.3939204617 19.5812131666
27891637 0.4329701562 19.5815342117
27892282 0.4867451857 19.5818134775
27893876 0.4434834091 19.5825893493
27898489 0.4221877399 19.5846351383
27898718 0.4049688640 19.5847318193
27899167 0.3973079992 19.5849136503
27899598 0.3937397580 19.5850848901
27899823 0.3890652492 19.5851734815
27900500 0.3884772421 19.5854368787
27900611 0.3890798991 19.5854799996
27900718 0.3889695784 19.5855216312
27902471 12.5947170430 19.5862034949
27903435 1.2770739577 19.5983448021
27903692 0.4513656450 19.5986730101
27903931 0.3016776393 19.5987808865
27905102 0.3021206051 19.5991341510
27905319 0.3019568419 19.5991997112
27906468 0.3019174978 19.5995466596
27907341 0.3066854368 19.5998102336
27907522 0.3151804921 19.5998657436
27907652 0.3190029302 19.5999067171
27907827 0.3236531861 19.5999625426
27908658 0.3348221904 19.6002314984
27909048 0.3556685579 19.6003620791
27909668 0.6151897629 19.6005825936
27909949 0.9397042866 19.6007554619
27910165 1.3985653994 19.6009584380
27910672 1.5855459106 19.6016675107
27911297 1.3860914639 19.6026584769
27912167 1.2697861160 19.6038643764
27912320 1.1432673562 19.6040586537
27913245 1.0928719811 19.6051161760
27913516 1.0615045673 19.6054123443
27913815 1.0425430017 19.6057297342
27914123 1.0363035705 19.6060508374
27915390 1.0277528650 19.6073638341
27921936 1.0264670486 19.6140915043
27922397 1.0272867111 19.6145647056
27922506 0.8647790645 19.6146766799
27922580 0.8647602859 19.6147406735
27922627 0.1016099300 19.6147813173
27924266 0.1007431066 19.6149478559
27924275 0.1007431066 19.6149487626
27926898 0.1008321735 19.6152130118
27933576 0.1021286815 19.6158863690
27936937 0.1064767101 19.6162296235
27936982 0.1092643193 19.6162344150
27937962 0.1392122280 19.6163414940
27942799 0.1445811520 19.6170148636
27942915 0.1497390561 19.6170316350
27943078 0.1535303628 19.6170560425
27945063 0.1781812887 19.6173608002
27945491 0.1910192549 19.6174370618
27946281 0.1967702862 19.6175879670
27948317 0.2057712053 19.6179885913
27948352 0.2123651983 19.6179957933
27948532 0.2135638115 19.6180340191
27948625 0.2134782491 19.6180538805
27948687 0.2132375525 19.6180671161
27948696 0.2142759905 19.6180690353
27949324 0.2169710126 19.6182036006
27950601 0.1961479483 19.6184806726
27957001 0.1122231791 19.6197360195
27959585 0.0696137032 19.6200260042
27960773 0.0685022613 19.6201087052
27961421 0.0595239818 19.6201530947
27961902 0.0558678449 19.6201817257
27964344 0.0536524023 19.6203181550
27964520 0.0536692356 19.6203275978
27965414 0.0513288337 19.6203755781
27966412 0.0496229893 19.6204268043
27972450 0.1056867104 19.6207264279
27972488 0.1500665908 19.6207304440
27975480 0.1508824068 19.6211794432
27977628 0.1569123462 19.6215035387
27978952 0.2837878393 19.6217112906
27979416 0.2840208410 19.6218429682
27983716 0.1398772295 19.6230642578
27984421 0.1244058401 19.6231628712
27984426 0.1244464098 19.6231634933
27984666 0.1162052432 19.6231933604
27985562 0.1159123156 19.6232974803
27987230 0.1158533210 19.6234908220
27988537 0.1158379489 19.6236422423
27991343 0.1158379489 19.6239672836
27998666 0.1164206653 19.6248155649
27999121 0.1180407088 19.6248685363
28000063 0.1330426980 19.6249797307
28000709 0.1710303736 19.6250656762
28001478 0.4121803937 19.6251971986
28003040 0.3476771504 19.6258410244
28003071 0.3476755495 19.6258518024
28003081 0.2861499811 19.6258552791
28006412 0.2860081076 19.6268084447
28006926 0.1754319797 19.6269554529
28008545 0.1632708324 19.6272394772
28008951 0.1533175315 19.6273057652
28010228 0.1364623686 19.6275015517
28010238 0.1362126238 19.6275029163
28013974 0.1362594605 19.6280118067
28016233 0.1388714630 19.6283196168
28018524 0.3358833539 19.6286377713
28022838 13.0068433645 19.6300867721
28027974 0.2052727691 19.6968899196
28028780 0.1947813036 19.6970553695
28030296 0.1917879710 19.6973506579
28032195 0.1874508734 19.6977148633
28036377 0.1649268957 19.6984987829
28040321 0.1598239547 19.6991492545
28041060 0.1559749548 19.6992673644
28041687 0.1531788534 19.6993651607
28046089 0.1530343296 19.7000394540
28050615 0.3426054932 19.7007320874
28050797 0.5858409895 19.7007944416
28051270 0.8928597560 19.7010715444
28052079 1.1122478322 19.7017938679
28052286 0.8209686667 19.7020241032
28052531 0.7800659666 19.7022252406
28053940 0.7807497837 19.7033243535
28054000 0.7812695754 19.7033711985
28056375 0.7944050240 19.7052267137
28057528 0.7926063665 19.7061426627
28059915 0.7907070026 19.7080346141
28060178 0.7901386267 19.7082425701
28060218 0.7890397470 19.7082741756
28060779 0.7882754838 19.7087168269
28062973 1.2158463783 19.7104463033
28063043 1.4687671125 19.7105314126
28063337 1.9937934684 19.7109632301
28063623 2.2846928948 19.7115334550
28063661 2.9176395230 19.7116202734
28064588 0.9476829898 19.7143249252
28064691 0.2861519980 19.7144225366
28065480 0.2861305818 19.7146483105
28065602 1.7058839447 19.7146832184
28065611 2.8235894157 19.7146985714
28065632 3.2633020162 19.7147578667
28065747 3.2633177933 19.7151331465
28065809 0.7725331144 19.7153354722
28065987 0.4044512546 19.7154729831
28066007 1.6900051183 19.7154810721
28066834 0.3009110470 19.7168787063
28068966 0.2998595930 19.7175202487
28069258 0.1238047890 19.7176078077
28069591 0.0004540110 19.7176490347
28072497 0.0004420883 19.7176503540
28072566 0.0004420883 19.7176503845
28072986 0.0004282962 19.7176505702
28073242 0.0004282962 19.7176506799
28074490 0.0004282962 19.7176512144
28074824 0.0004282962 19.7176513574
28075178 0.0004282962 19.7176515090
28076340 0.0004282962 19.7176520067
28076505 0.0004282962 19.7176520774
28076543 0.0004282962 19.7176520937
28076692 0.0004282962 19.7176521575
28077046 0.0004282962 19.7176523091
28077458 0.0004282962 19.7176524856
28077468 0.0004282962 19.7176524898
28077482 0.0004282962 19.7176524958
28080063 0.0004282962 19.7176536013
28081291 0.0004282962 19.7176541272
28081367 0.0004282962 19.7176541598
28081612 0.0004282962 19.7176542647
28081817 0.0004282962 19.7176543525
28081862 0.0004282962 19.7176543718
28082629 0.0004282962 19.7176547003
28083272 0.0004282962 19.7176549757
28086160 0.0004282962 19.7176562126
28086670 0.0004282962 19.7176564310
28086953 0.0004282962 19.7176565522
28088212 0.0004282962 19.7176570915
28089756 0.0004282962 19.7176577527
28089805 0.0004287808 19.7176577737
28089915 0.0004418773 19.7176578209
28090531 0.0004418773 19.7176580931
28090684 0.0029711559 19.7176581607
28091066 17.3226839104 19.7176592957
28091111 11.8935695175 19.7184388165
28091128 3.0613712190 19.7186410071
28091476 3.0717062980 19.7197063643
28091632 20.2254600405 19.7201855505
28091679 36.6690415650 19.7211361471
28091966 26.6761257715 19.7316601621
28092663 26.7292152705 19.7502534217
28093852 81.6922998050 19.7820344587
28095070 79.2805297116 19.8815356798
28095107 31.2166499184 19.8844690594
28101650 0.1407070160 20.0887195999
28102584 0.1406867823 20.0888510202
28103300 0.1405520641 20.0889517519
28103384 0.1404964901 20.0889635583
28105038 0.1406218296 20.0891959395
28106454 0.1541711482 20.0893950600
28106488 0.1690153954 20.0894003018
28106876 0.1723522245 20.0894658798
28106894 0.1749480590 20.0894689822
28107208 0.1505492171 20.0895239158
28107572 0.1433212028 20.0895787158
28108034 0.1412582468 20.0896449302
28108192 0.1397054721 20.0896672490
28108543 0.1394652447 20.0897162856
28108933 0.1394124659 20.0897706770
28109185 0.1394443753 20.0898058090
28110145 0.1394164428 20.0899396756
28110356 0.1393706072 20.0899690924
28111250 0.1408771567 20.0900936898
28111268 0.1422051430 20.0900962256
28111820 0.1425747665 20.0901747228
28113079 0.1430500600 20.0903542244
28114417 0.5825988820 20.0905456254
28115463 0.5974349298 20.0911550238
28116301 0.6962917743 20.0916556743
28116453 0.7349765349 20.0917615107
28116573 0.6092492468 20.0918497078
28117201 0.6092492468 20.0922323164
28117222 0.6104630819 20.0922451106
28118845 0.2940716720 20.0932358922
28119208 0.1933392629 20.0933426402
28119384 0.1445674319 20.0933766679
28122157 0.1445993788 20.0937775534
28123444 0.1446095093 20.0939636528
28123629 0.1446185769 20.0939904056
28126661 0.1445423043 20.0944288891
28127926 0.1442417068 20.0946117351
28128105 0.1440121180 20.0946375544
28128282 0.1440824947 20.0946630445
