position COMBINED_rate(cM/Mb) Genetic_Map(cM)
18053445 0.0028855425 44.0270895849
18054166 0.0028855425 44.0270916653
18054953 0.0028989212 44.0270939363
18058254 0.0028989212 44.0271035056
18059166 0.0030872981 44.0271061494
18062480 0.0345310849 44.0271163807
18062651 0.0911221506 44.0271222855
18063210 0.1994943090 44.0271732228
18065633 0.6474213515 44.0276565975
18068639 2.2047448836 44.0296027461
18071812 0.3762261903 44.0365984016
18074220 0.3721906916 44.0375043543
18076126 0.3722104364 44.0382137497
18076478 0.3725118948 44.0383447678
18077306 0.3724480846 44.0386532077
18077866 0.3726115568 44.0388617786
18079814 0.3956906822 44.0395876259
18080125 2.2456686444 44.0397106857
18080518 0.5673650961 44.0405932335
18080621 0.2000623161 44.0406516721
18081172 0.1983917495 44.0407619064
18081298 0.1967321507 44.0407869038
18082102 0.1967670152 44.0409450764
18082430 0.1949667688 44.0410096160
18083465 0.1949137103 44.0412114066
18085445 0.1949198311 44.0415973358
18089210 0.1950620769 44.0423312089
18092336 0.2068889678 44.0429409730
18095235 0.6448868801 44.0435407441
18096807 0.6448796795 44.0445545063
18097266 0.6476440842 44.0448505061
18100340 0.0228712540 44.0468413640
18108122 0.0196713652 44.0470193481
18112651 0.0194137427 44.0471084397
18114659 0.0194137427 44.0471474225
18114705 0.0193859773 44.0471483155
18115406 0.0193651520 44.0471619051
18117148 0.0193530520 44.0471956392
18117443 0.0193509799 44.0472013483
18117574 0.0193509799 44.0472038833
18117814 0.0193509799 44.0472085275
18118440 0.0193579448 44.0472206412
18118670 0.0193680743 44.0472250936
18121270 0.0194014697 44.0472754506
18121329 0.0194289119 44.0472765953
18121414 0.0194289119 44.0472782467
18122317 0.0194352179 44.0472957910
18122519 0.0194776536 44.0472997169
18124736 0.0195555681 44.0473428989
18124799 0.0195555681 44.0473441309
18125351 0.0196548168 44.0473549256
18125585 0.0197169527 44.0473595248
18126164 0.0197750193 44.0473709409
18126235 0.0198666862 44.0473723449
18126324 0.0199427498 44.0473741131
18129609 0.0200530284 44.0474396250
18129834 0.0200530284 44.0474441369
18132603 0.0200530284 44.0474996638
18134736 0.0200599536 44.0475424369
18136120 0.0200751936 44.0475701999
18136168 0.0200751936 44.0475711635
18136521 0.0201234551 44.0475782500
18141076 0.0201234551 44.0476699123
18143403 0.0201400454 44.0477167396
18143721 0.0200973356 44.0477231442
18145543 0.0200973356 44.0477597615
18146959 0.0201166534 44.0477882193
18147730 0.0201067792 44.0478037293
18149059 0.0201067792 44.0478304512
18149269 0.0201152100 44.0478346736
18150876 0.0216454055 44.0478669988
18151009 0.0216516786 44.0478698776
18151329 0.0244870370 44.0478768061
18152629 0.1089442696 44.0479086393
18153214 0.3568602558 44.0479723717
18155805 0.1535688643 44.0488969966
18156064 0.0697414353 44.0489367709
18156856 0.0693272298 44.0489920061
18157470 0.1003001843 44.0490345731
18157804 0.1082214848 44.0490680733
18158628 0.0936161794 44.0491572478
18158889 0.1070973454 44.0491816817
18159529 0.1092381232 44.0492502240
18160560 0.1158862373 44.0493628485
18161399 0.1164890283 44.0494600770
18161495 0.1164256760 44.0494712600
18161735 0.1144973921 44.0494992021
18161859 0.1114055571 44.0495133998
18162880 0.1106713703 44.0496271449
18163272 0.1099351072 44.0496705281
18164173 0.1099351072 44.0497695796
18164653 0.1089792500 44.0498223484
18164920 0.1078640953 44.0498514459
18165207 0.1064785527 44.0498824029
18165571 0.1051589909 44.0499211611
18165702 0.1051589909 44.0499349369
18166902 0.1046360674 44.0500611277
18167806 0.1042422781 44.0501557187
18168067 0.1039782501 44.0501829259
18169330 0.1039782501 44.0503142505
18169782 0.1039908714 44.0503612486
18171385 0.1044254667 44.0505279460
18172377 0.1194135669 44.0506315361
18172522 0.1397549671 44.0506488510
18172723 0.1932487679 44.0506769418
18172742 0.2425353130 44.0506806135
18172821 0.2677989565 44.0506997738
18173296 0.9725455735 44.0508269783
18173683 0.5041370978 44.0512033534
18173763 0.1884158884 44.0512436844
18174535 0.1752044428 44.0513891415
18174753 0.1533488176 44.0514273360
18175192 0.1166563512 44.0514946562
18176767 0.1144815458 44.0516783899
18177064 0.1132325445 44.0517123909
18179737 0.1132325445 44.0520150615
18181471 0.1132360929 44.0522114068
18183168 0.1132727146 44.0524035684
18184363 0.1192903009 44.0525389293
18185018 0.1961730329 44.0526170645
18185338 0.4737765501 44.0526798398
18188005 1.5687116255 44.0539434019
18188087 0.1390142275 44.0540720362
18188746 0.1168690354 44.0541636466
18190171 0.1169181516 44.0543301850
18190336 0.1166011736 44.0543494765
18191124 0.1149551156 44.0544413582
18191252 0.1141037225 44.0544560725
18193593 0.1177722284 44.0547231893
18193783 0.1221581155 44.0547455660
18195804 0.1419679698 44.0549924476
18197701 0.1988268423 44.0552617608
18197704 0.2459553231 44.0552623573
18201478 0.5588076391 44.0561905927
18204829 0.5563358759 44.0580631571
18205989 0.5485519065 44.0587085067
18206192 0.5440407303 44.0588198627
18207257 0.5356347103 44.0593992661
18207738 0.5355905871 44.0596569064
18207764 0.5356011362 44.0596708317
18213174 0.5358511147 44.0625684339
18215868 0.5305104014 44.0640120168
18216572 0.5229385378 44.0643854961
18219242 0.5210610770 44.0657817420
18219409 0.5184944813 44.0658687592
18221632 0.5203707257 44.0670213724
18224352 0.5526436128 44.0684367808
18224987 0.5253283818 44.0687877095
18226392 0.5249318424 44.0695257959
18229935 0.5472233142 44.0713856294
18230648 0.5785059527 44.0717757996
18231718 0.4852357716 44.0723948010
18232269 0.6395773117 44.0726621659
18232798 2.1935127829 44.0730005023
18265671 2.1934627065 44.1451078480
18265776 2.1934642737 44.1453381616
18291840 2.1941246443 44.2025086144
18308015 2.1606123952 44.2379985806
18308103 2.1284868649 44.2381887144
18312922 -1 44.2484458927
18360456 -1 44.2484458927
18418134 2.1162237221 44.2484458927
18445824 2.1169304988 44.3070441275
18446401 2.1170555044 44.3082655964
18452980 2.1185264644 44.3221937046
18473469 2.1311560113 44.3656001933
18478385 2.8740179859 44.3760769563
18494954 2.6992931061 44.4236965603
18495239 2.6868857320 44.4244658588
18503416 5.3131023013 44.4464365234
18503445 7.6690665014 44.4465906034
18506148 1.5094209709 44.4673200902
18506768 1.1567292885 44.4682559312
18506780 0.7712792203 44.4682698119
18507389 0.7449847969 44.4687395210
18508642 0.7448132587 44.4696729869
18509189 0.7338263979 44.4700803998
18512070 0.7852432992 44.4721945536
18512091 0.8352543380 44.4722110437
18518927 0.7827143993 44.4779208424
18520434 0.7240906106 44.4791003930
18530358 0.7167363160 44.4862862682
18531938 0.7005091784 44.4874187116
18543201 0.6127701950 44.4953085464
18543257 0.5251670042 44.4953428616
18543551 0.4271333309 44.4954972607
18543876 0.3724599698 44.4956360790
18544256 0.3341409389 44.4957776138
18548511 0.3331483085 44.4971993835
18550859 0.3329667192 44.4979816157
18557392 0.3346322598 44.5001568873
18559437 0.3346298542 44.5008412103
18566739 0.3355708474 44.5032846775
18567633 0.3359546370 44.5035846778
18578876 0.3361069538 44.5073618158
18581509 0.3375462115 44.5082467854
18590649 0.3389433374 44.5113319578
18595083 0.3409701987 44.5128348325
18596212 0.3441898246 44.5132197879
18598778 0.3530694014 44.5141029790
18601046 0.3834351165 44.5149037404
18601634 0.4068136456 44.5151292002
18602052 0.4565582722 44.5152992483
18609266 1.5283250600 44.5185928597
18612912 1.5301529236 44.5241651329
18615377 1.5413967585 44.5279369598
18618054 1.5040828237 44.5320632789
18618499 1.4430643786 44.5327325958
18619273 1.4145905299 44.5338495276
18620558 0.2710062705 44.5356672765
18621419 0.0748645718 44.5359006129
18623735 0.0745300572 44.5360739992
18625534 0.0746524116 44.5362080788
18639796 0.0752435727 44.5372727715
18642945 0.0813694260 44.5375097135
18644756 0.0813806032 44.5376570735
18646855 0.1071690932 44.5378278914
18649513 0.1764806969 44.5381127469
18654966 0.1765012341 44.5390750961
18667302 0.3439290798 44.5412524153
18694595 0.2519859175 44.5506392717
18696025 0.0058306307 44.5509996116
18699578 0.0057693382 44.5510203278
18704802 0.0057693382 44.5510504668
18705746 0.0057693382 44.5510559131
18708648 0.0057677810 44.5510726557
18708737 0.0057677810 44.5510731690
18711255 0.0057677810 44.5510876923
18711870 0.0057677810 44.5510912395
18711893 0.0057658646 44.5510913721
18712784 0.0057672492 44.5510965095
18714996 0.0058036316 44.5511092667
18716625 0.7192089510 44.5511187208
18716745 0.7192089510 44.5512050259
18717622 0.0015880469 44.5518357721
18719146 0.0015880469 44.5518381923
18719218 0.0015553284 44.5518383066
18719762 0.0015553284 44.5518391527
18720500 0.0015553284 44.5518403006
18721140 0.0015553284 44.5518412960
18722534 0.0015555254 44.5518434641
18727907 0.0015555254 44.5518518219
18728943 0.0015555254 44.5518534335
18733786 0.0015555254 44.5518609669
18739571 0.0015555254 44.5518699656
18742566 0.0035638826 44.5518746244
18744924 0.2026684719 44.5518830280
18745110 1.5248535202 44.5519207244
18746245 0.6686495994 44.5536514331
18746612 0.0585979664 44.5538968275
18747803 0.0492797147 44.5539666177
18747856 0.0455896556 44.5539692295
18750727 0.0455412768 44.5541001174
18752427 0.0455360850 44.5541775376
18752571 0.0455083316 44.5541840948
18755701 0.0454202655 44.5543265359
18756272 0.0452371362 44.5543524708
18756999 0.0452371362 44.5543853582
18759772 0.0465140450 44.5545108008
18761182 0.0529944441 44.5545763856
18761710 0.0641658559 44.5546043667
18761904 0.0723752447 44.5546168149
18762160 0.0881277646 44.5546353429
18762550 0.1193514079 44.5546697127
18762783 0.2172838407 44.5546975216
18764303 0.1868502934 44.5550277931
18764332 0.1630532519 44.5550332117
18764430 0.1487501931 44.5550491909
18765011 0.1545477581 44.5551356148
18765277 0.1639362339 44.5551767245
18768518 0.6567248620 44.5557080418
18769428 0.2219210980 44.5563056615
18770848 0.1462466172 44.5566207894
18771012 0.1287004234 44.5566447739
18771393 0.1244840320 44.5566938087
18771731 0.1222833417 44.5567358843
18772157 0.1217380369 44.5567879770
18773787 0.1219146830 44.5569864100
18774535 0.1219835590 44.5570776022
18774983 0.1221055044 44.5571322508
18775277 0.1223561612 44.5571681499
18776902 0.1223561612 44.5573669786
18778013 0.1223541921 44.5575029163
18781158 0.2724805048 44.5578877203
18782315 1.3252531316 44.5582029802
18782551 1.3056473147 44.5585157399
18784031 1.3109204555 44.5604480980
18785461 1.3199089661 44.5623227142
18789223 1.3198028923 44.5672882117
18791737 9.9023523578 44.5706061962
18792051 13.4556071046 44.5737155349
18793525 50.4813268926 44.5935490997
18796211 50.4813268926 44.7291419438
18796336 50.4813268926 44.7354521096
18796532 50.4813268926 44.7453464497
18797045 50.4813268926 44.7712433704
18797621 50.4813268926 44.8003206147
18797888 50.4813268926 44.8137991290
18798782 2.5530658055 44.8589294352
18799743 2.2177563294 44.8613829314
18800336 2.0700687300 44.8626980610
18800424 2.0079068229 44.8628802270
18801488 1.9975033306 44.8650166399
18803830 1.9527815836 44.8696947927
18805906 1.1329644201 44.8737487672
18807852 1.1066721923 44.8759535160
18810083 0.9048621032 44.8784225016
18811253 0.8469171223 44.8794811903
18813062 0.8369921000 44.8810132634
18813246 0.8240416585 44.8811672699
18814574 0.7209353510 44.8822615973
18815445 0.5917853789 44.8828895319
18816380 0.4872885011 44.8834428513
18816496 0.4010927116 44.8834993767
18817321 0.3765499554 44.8838302782
18819893 0.3764891250 44.8847987647
18820374 0.3761583818 44.8849798560
18820486 0.3761256101 44.8850219857
18820993 0.3939243636 44.8852126814
18821386 0.5039600785 44.8853674937
18822939 1.8278923940 44.8861501437
18823171 3.1224415296 44.8865742147
18830519 2.9946278885 44.9095179151
18831487 2.9741328687 44.9124167149
18837022 4.4304216493 44.9288785403
18843517 4.5350118299 44.9576541289
18845555 4.5198339441 44.9668964830
18847754 4.6039619905 44.9768355979
18849768 5.0638268715 44.9861079773
18854467 22.7796728669 45.0099028998
18857962 22.8296637997 45.0895178565
18858049 2.5511112975 45.0915040372
18858238 1.3990403518 45.0919861972
18858640 1.2992274695 45.0925486115
18859121 1.1002887134 45.0931735399
18864543 1.0876903392 45.0991393053
18864913 -1 45.0995417507
19088898 -1 45.0995417507
19096925 0.0292710769 45.0995417507
19103645 0.0299653073 45.0997384523
19109505 0.0262221580 45.0999140490
19112789 0.0228652756 45.1000001626
19118121 0.0246872825 45.1001220803
19128974 0.0268091636 45.1003900113
19136024 0.0268091636 45.1005790159
19136509 0.0300623089 45.1005920184
19137580 0.0332623999 45.1006242151
19141092 0.0332623999 45.1007410327
19143625 0.0358785496 45.1008252863
19145025 0.0389449728 45.1008755163
19145124 0.0398225933 45.1008793718
19145201 0.0398225933 45.1008824382
19145456 0.0418553739 45.1008925929
19151666 0.0435717549 45.1011525148
19153928 0.0449497805 45.1012510741
19156380 0.0466477992 45.1013612910
19156411 0.0466477992 45.1013627371
19161259 0.0477989998 45.1015888856
19164990 0.0482543612 45.1017672237
19166053 0.0486659763 45.1018185181
19166244 0.0486659763 45.1018278133
19167123 0.0486659763 45.1018705906
19167928 0.0488516070 45.1019097668
19168146 0.0490296283 45.1019204164
19171902 0.0490296283 45.1021045717
19173626 0.0490296283 45.1021890988
19177547 0.0490714631 45.1023813439
19178206 0.0490714631 45.1024136820
19179163 0.0491799376 45.1024606434
19180025 0.0492474870 45.1025030365
19182051 0.0492474870 45.1026028119
19182098 0.0493139844 45.1026051266
19182610 0.0493139844 45.1026303753
19183060 0.0494651638 45.1026525666
19187668 0.0503208594 45.1028805021
19188772 0.0515786049 45.1029360563
19198999 0.0515786049 45.1034635507
19206189 0.5712911892 45.1038344009
19206545 0.7980408691 45.1040377806
19207964 0.0526320806 45.1051702005
19211040 0.0523798852 45.1053320968
19211658 0.0522064314 45.1053644676
19214512 0.0522038312 45.1055134648
19215203 0.0522152091 45.1055495376
19216792 0.0522152091 45.1056325076
19216812 0.0522152091 45.1056335519
19221599 0.0522152091 45.1058835061
19222421 0.0522167805 45.1059264270
19228069 0.0522070753 45.1062213474
19228867 0.0522070753 45.1062630086
19234320 0.0527388644 45.1065476938
19236043 0.0527388644 45.1066385628
19237486 0.0527388644 45.1067146650
19239696 0.5222156758 45.1068312179
19239737 1.1189636933 45.1068526288
19241003 1.1189636933 45.1082692368
19241716 1.1191457604 45.1090670579
19244086 1.6748473935 45.1117194334
19247546 1.2586575710 45.1175144053
19247759 1.2345360335 45.1177824994
19248878 1.2345266601 45.1191639452
19249366 1.2345200422 45.1197663942
19250272 1.2094386288 45.1208848694
19250427 1.2094386288 45.1210723324
19250658 1.2094386288 45.1213517127
19251276 1.1021461540 45.1220991458
19254308 1.1021461540 45.1254408529
19254590 1.1021461540 45.1257516581
19254889 1.1021441094 45.1260811998
19255204 0.0306945299 45.1264283752
19258623 0.0306706288 45.1265333198
19259607 0.0306705949 45.1265634997
19260650 0.0306705949 45.1265954892
19260714 0.0306705949 45.1265974521
19260746 0.0306705949 45.1265984335
19261036 0.0306705949 45.1266073280
19261087 0.0306705949 45.1266088922
19261471 0.0306705949 45.1266206697
19267294 0.0307047576 45.1267992646
19267449 0.0308014733 45.1268040238
19268133 0.0331118142 45.1268250920
19268635 0.6290787887 45.1268417142
19269407 0.0642721191 45.1273273630
19273974 0.0588480326 45.1276208938
19276470 0.0575174189 45.1277677784
19276832 0.0563454084 45.1277885998
19277621 0.0548900877 45.1278330563
19278427 0.0543752660 45.1278772977
19278626 0.0538668864 45.1278881184
19279819 0.0536623873 45.1279523816
19280414 0.0536614471 45.1279843107
19282086 0.0537517557 45.1280740326
19283374 0.0539686502 45.1281432649
19288718 0.0539686502 45.1284316734
19292774 0.0552510538 45.1286505702
19293970 0.0566054058 45.1287166505
19294014 0.0577156294 45.1287191411
19296163 0.0609042803 45.1288431720
19297055 0.0650606119 45.1288974986
19299035 0.0703325546 45.1290263186
19300841 0.0747104353 45.1291533392
19301803 0.0803405579 45.1292252106
19305553 0.0890174240 45.1295264877
19307753 0.0909479166 45.1297223261
19311160 0.0913336789 45.1300321856
19311174 0.0917631989 45.1300334643
19311211 0.0917631989 45.1300368595
19311299 0.0923022285 45.1300449347
19312592 0.0923022285 45.1301642815
19313429 0.0923022285 45.1302415384
19321320 0.0908868073 45.1309698953
19327558 0.0958817223 45.1315368472
19328130 0.1077969076 45.1315916916
19328897 0.1844081018 45.1316743718
19329816 0.4353424394 45.1318438428
19335090 0.4755293525 45.1341398389
19336503 0.7996081412 45.1348117618
19336981 0.7942004728 45.1351939745
19338047 0.7935954947 45.1360405922
19338730 0.4517505951 45.1365826180
19339502 0.2753077713 45.1369313694
19339815 0.1724473936 45.1370175408
19341871 0.1723274567 45.1373720926
19342689 0.1663603530 45.1375130565
19344988 0.1693141555 45.1378955189
19352074 0.3876396477 45.1390952790
19355428 0.5181364997 45.1403954224
19358320 0.6066794164 45.1418938732
19360220 0.6154678898 45.1430465640
19361358 0.6135666793 45.1437469665
19362953 0.4773244773 45.1447256054
19363317 0.2989483836 45.1448993515
19378913 0.2982984002 45.1495617505
19380873 0.2984580581 45.1501464153
19381130 0.3006632921 45.1502231190
19381812 0.3146892149 45.1504281714
19382123 0.3670291491 45.1505260398
19382628 3.0730993494 45.1507113895
19382738 3.7878615033 45.1510494304
19384037 7.5318051550 45.1559698625
19385554 5.9436905567 45.1673956109
19385579 3.5101775215 45.1675442032
19386515 0.2873671466 45.1708297293
19387608 0.2870410469 45.1711438216
19388204 0.2895340890 45.1713148981
19391603 0.5201136884 45.1722990245
19392530 0.7163127613 45.1727811699
19392641 0.8801084975 45.1728606806
19393219 0.9251793726 45.1733693833
19393248 0.9705256390 45.1733962135
19394560 1.0881617042 45.1746695431
19394966 1.1413213695 45.1751113368
19395167 1.2789999465 45.1753407424
19395232 1.4436093619 45.1754238774
19395320 1.5764573847 45.1755509150
19395325 1.5934643286 45.1755587973
19395869 1.6009351884 45.1764256419
19397989 0.8638182993 45.1798196245
19398101 0.3044573486 45.1799163721
19400129 0.2633942727 45.1805338116
19400154 0.2278583417 45.1805403965
19403935 0.2083913610 45.1814019289
19404277 0.2137014367 45.1814731987
19405611 0.2360867641 45.1817582764
19405783 0.2562090519 45.1817988834
19405983 0.2492426470 45.1818501252
19411762 0.7447670361 45.1832904984
19414112 0.8204926963 45.1850407010
19414669 0.9108241051 45.1854977154
19417180 2.4131273545 45.1877847947
19420103 2.4441510684 45.1948383660
19425543 2.7206133468 45.2081345478
19426327 2.7779552538 45.2102675086
19429443 2.7536418629 45.2189236172
19430388 1.8110827981 45.2215258088
19434582 0.4846791675 45.2291214900
19434770 0.0917315593 45.2292126097
19435348 0.0870137564 45.2292656306
19436070 2.4242347265 45.2293284545
19436518 0.0352081189 45.2304145117
19437776 0.0351003402 45.2304588035
19438482 0.0346426616 45.2304835843
19439557 0.0346426616 45.2305208252
19439821 0.0345811239 45.2305299708
19439840 0.0345811239 45.2305306279
19442694 0.0344691559 45.2306293224
19442969 0.0343552018 45.2306388014
19443662 0.0343552018 45.2306626096
19444557 0.0342848243 45.2306933575
19455348 0.0342848243 45.2310633250
19456287 0.0342856566 45.2310955185
19456808 0.0343187467 45.2311133813
19458319 0.0342805996 45.2311652369
19458360 0.0343461794 45.2311666424
19458875 0.0344788824 45.2311843307
19459202 0.0344788824 45.2311956053
19459213 0.0344842835 45.2311959846
19460036 0.5247640203 45.2312243651
19462192 0.2146204392 45.2323557564
19462259 0.0326981894 45.2323701359
19469233 0.0326981894 45.2325981731
19474221 0.0326981894 45.2327612717
19478062 0.0221321417 45.2328868654
19478346 0.0221321417 45.2328931509
19483754 0.0146065975 45.2330128416
19486426 0.0089325265 45.2330518704
19486692 0.0040380500 45.2330542464
19487878 0.0021772060 45.2330590356
19491818 0.0021772060 45.2330676138
19493311 0.0020066193 45.2330708643
19493714 0.0018807533 45.2330716730
19494251 0.0017813569 45.2330726830
19496317 0.0017695143 45.2330763633
19496568 0.0017695143 45.2330768074
19499030 0.0017695143 45.2330811639
19499134 0.0017695143 45.2330813480
19499687 0.0017695143 45.2330823265
19500060 0.0017695143 45.2330829865
19500215 0.0017695143 45.2330832608
19501444 0.0017695143 45.2330854356
19503610 0.0017695143 45.2330892683
19504358 0.0017695143 45.2330905919
19505226 0.0017695143 45.2330921279
19505310 0.0017695143 45.2330922765
19506096 0.0017695143 45.2330936673
19506537 0.0017697046 45.2330944477
19507612 0.0017697046 45.2330963501
19509595 0.0017745358 45.2330998594
19509618 0.0017802493 45.2330999003
19510912 0.0017864556 45.2331022039
19511861 0.0017979158 45.2331038992
19516313 0.0017979158 45.2331119036
19518000 0.0028413128 45.2331149367
19518732 0.0086872966 45.2331170165
19519465 0.3692716580 45.2331233843
19521086 0.1176214405 45.2337219736
19521601 0.0205809281 45.2337825487
19523125 0.0205852143 45.2338139140
19524653 0.0141670726 45.2338453682
19524677 0.0080226893 45.2338457082
19528195 0.0080885366 45.2338739321
19530084 0.0080885366 45.2338892113
19534600 0.5107639707 45.2339257391
19538677 0.5115956270 45.2360081238
19538795 0.5118442055 45.2360684921
19542527 0.5172065440 45.2379786947
19543652 0.5733767148 45.2385605521
19546969 0.5763593506 45.2404624426
19547319 0.5794275783 45.2406641684
19547655 0.5799944591 45.2408588561
19549365 0.5798209972 45.2418506466
19550539 0.5771141349 45.2425313564
19553088 0.5766615169 45.2440024204
19553537 0.5761037630 45.2442613414
19553949 0.9124717959 45.2444986961
19554193 0.9118277130 45.2447213393
19557499 0.8969286130 45.2477358417
19557985 0.8855230147 45.2481717490
19560033 0.8510205367 45.2499853001
19561069 0.8854931356 45.2508669574
19563098 0.9134884722 45.2526636230
19563235 0.9083743767 45.2527887709
19563615 0.9023778914 45.2531339531
19563698 0.9004793987 45.2532088505
19563943 0.8982948700 45.2534294680
19564494 0.7720102646 45.2539244284
19564563 0.5887972718 45.2539776971
19565430 0.5159449759 45.2544881844
19569055 0.3262959207 45.2563584849
19572012 0.2761274526 45.2573233420
19572507 0.2407862191 45.2574600250
19576353 0.2400199858 45.2583860888
19577311 0.2488335710 45.2586160280
19578132 0.2951142586 45.2588203204
19578143 0.3406566518 45.2588235666
19578745 0.4388982309 45.2590286419
19580307 0.4506243259 45.2597142010
19580390 0.4596324135 45.2597516028
19581913 0.4582422834 45.2604516229
19582039 0.4575522104 45.2605093615
19583544 0.4582262971 45.2611979775
19583608 0.4591915396 45.2612273040
19584818 0.4607299713 45.2617829258
19585064 0.4581963307 45.2618962654
19585473 0.4569979288 45.2620836677
19585731 0.4546859758 45.2622015731
19585837 0.4546859758 45.2622497698
19586215 0.4517222624 45.2624216411
19586530 0.4505536964 45.2625639336
19589221 0.4499832006 45.2637763736
19589665 0.4501502497 45.2639761662
19589841 0.4496425611 45.2640553926
19592017 0.4494690418 45.2650338148
19592074 0.4755228084 45.2650594346
19592203 0.5071820663 45.2651207770
19592494 0.5459526242 45.2652683670
19593268 0.6958298847 45.2656909343
19593328 0.7468059682 45.2657326841
19593486 2.4391135623 45.2658506795
19596685 2.4879790653 45.2736534038
19596794 1.1422584911 45.2739245935
19598673 1.0554311786 45.2760708972
19598941 1.0776981226 45.2763537527
19599121 1.0855074164 45.2765477384
19599445 1.0689462348 45.2768994428
19599509 1.0565540802 45.2769678554
19599891 1.0527068414 45.2773714590
19599943 1.0543362776 45.2774261998
19600341 1.0519190402 45.2778458256
19604339 9.6890280874 45.2820513979
19610300 8.1586125580 45.3398076944
19610854 0.6051047397 45.3443275657
19612050 0.6133704551 45.3450512710
19614472 0.6153661678 45.3465368542
19614649 0.6153661678 45.3466457740
19615605 1.0904695978 45.3472340641
19615696 1.5279782288 45.3473332968
19616139 0.3291149213 45.3480101912
19616180 0.3291149213 45.3480236849
19616367 0.3291149213 45.3480852294
19617265 0.0063714800 45.3483807746
19617283 0.0063714800 45.3483808893
19618341 0.0063714800 45.3483876303
19618900 0.0054281305 45.3483911920
19619067 0.0054281305 45.3483920985
19620493 0.0054281305 45.3483998390
19620681 0.0054281305 45.3484008595
19622230 0.0053253139 45.3484092676
19622919 0.0052745819 45.3484129368
19623584 0.0052745819 45.3484164444
19624156 0.0052745819 45.3484194614
19626305 0.0052745819 45.3484307965
19627899 0.0052745819 45.3484392042
19629537 0.0052745819 45.3484478440
19629633 0.0052745819 45.3484483503
19630151 0.0052745819 45.3484510826
19630341 0.0052745819 45.3484520847
19632016 0.0052780313 45.3484609196
19633401 0.0052780313 45.3484682297
19636513 0.0052780313 45.3484846550
19638568 0.0052823125 45.3484955013
19639713 0.0052823125 45.3485015496
19639950 0.0052909740 45.3485028015
19641940 0.0053144902 45.3485133305
19642278 0.0053144902 45.3485151268
19644447 0.0053144902 45.3485266539
19645312 0.0053144902 45.3485312510
19646747 0.0055636613 45.3485388773
19647118 0.0059060521 45.3485409414
19647247 0.0062813914 45.3485417033
19647383 0.0062813914 45.3485425575
19647910 0.0062813914 45.3485458678
19650636 0.0062813914 45.3485629909
19651243 0.0090449996 45.3485668037
19654332 0.0152631361 45.3485947437
19654798 0.0198106702 45.3486018563
19656039 0.0198106702 45.3486264414
19656347 0.0084519975 45.3486325430
19660112 0.0084519975 45.3486643648
19661181 0.0084519975 45.3486734000
19661430 0.0084519975 45.3486755046
19663067 0.0106084421 45.3486893405
19663344 0.0106084421 45.3486922790
19663378 0.0169771834 45.3486926397
19664552 0.0145003247 45.3487125709
19664747 0.0124149722 45.3487153985
19667425 0.0124149722 45.3487486458
19668669 0.1850552999 45.3487640900
19670087 0.0161827008 45.3490264984
19670498 0.0161827008 45.3490331495
19672096 0.0116946690 45.3490590095
19672211 0.0064586241 45.3490603543
19672383 0.0064586241 45.3490614652
19674423 0.0064586241 45.3490746408
19676536 0.0060259085 45.3490882879
19676582 0.0055253542 45.3490885651
19677101 0.0051968141 45.3490914327
19678476 0.0051858962 45.3490985784
19683106 0.0051858962 45.3491225891
19684227 0.0051858962 45.3491284025
19684920 0.0051856153 45.3491319963
19687926 0.0051856153 45.3491475842
19688104 0.0051856153 45.3491485073
19688285 0.0051811113 45.3491494459
19689407 0.0051811113 45.3491552591
19689696 0.0051811113 45.3491567564
19690247 0.0051811113 45.3491596112
19690943 0.0051811113 45.3491632173
19691163 0.0051811113 45.3491643571
19691808 0.0051811113 45.3491676989
19692076 0.0051811113 45.3491690875
19693152 0.0051811113 45.3491746623
19694141 0.0051811113 45.3491797865
19697362 0.0051811113 45.3491964748
19698246 0.0051811113 45.3492010549
19701823 0.0057185339 45.3492195878
19704340 0.0316829157 45.3492339813
19707583 0.0362019948 45.3493367290
19709185 0.0362019948 45.3493947246
19709516 0.1048290600 45.3494067075
19709773 0.2325545596 45.3494336485
19714035 0.2324912040 45.3504247961
19718361 0.2458495803 45.3514305530
19720958 0.2458495803 45.3520690244
19720961 0.5694515042 45.3520697619
19721251 0.5694515042 45.3522349029
19722672 0.7294388384 45.3530440934
19722710 0.7294388384 45.3530718121
19723146 0.7973115512 45.3533898474
19723887 0.8255554137 45.3539806553
19724566 1.1709543015 45.3545412074
19730045 1.1707596252 45.3609568661
19733186 13.9124104333 45.3646342220
19736366 14.4565985700 45.4088756872
19740986 14.3300450211 45.4756651726
19741141 1.4111752497 45.4778863296
19742009 0.6111920040 45.4791112297
19742839 0.6095888264 45.4796185191
19743836 1.3216537244 45.4802262791
19743922 1.3191370984 45.4803399413
19744839 0.0010415697 45.4815495901
19749037 0.0010415697 45.4815539626
19750341 0.0010400732 45.4815553208
19750545 0.0010400732 45.4815555330
19753133 0.0010400732 45.4815582247
19753269 0.0010400732 45.4815583661
19755878 0.0010400732 45.4815610797
19758930 0.0010400732 45.4815642540
19759193 0.0010400732 45.4815645275
19762768 0.0010400732 45.4815682458
19763662 0.0010400732 45.4815691756
19766171 0.0010401725 45.4815717851
19769320 0.0010401725 45.4815750606
19769551 0.0010406902 45.4815753009
19769903 0.0010406902 45.4815756672
19770434 0.0010406902 45.4815762199
19777604 0.0011744244 45.4815836816
