position COMBINED_rate(cM/Mb) Genetic_Map(cM)
10965121 0.0454374426 30.8644076005
10966608 0.0454494990 30.8644751660
10966865 0.0454829587 30.8644868465
10968133 0.0454983478 30.8645445189
10973441 0.0455563868 30.8647860241
10974520 0.0457706952 30.8648351794
10974651 0.0460557913 30.8648411754
10975206 0.0468092548 30.8648667364
10975352 0.0476354579 30.8648735705
10977159 0.0531000021 30.8649596478
10977266 0.0586132796 30.8649653295
10978436 0.0696902396 30.8650339070
10979711 0.0851998880 30.8651227621
10980272 0.1008059668 30.8651705592
10981937 0.1112685784 30.8653384012
10989596 0.1122585341 30.8661906072
10990429 0.1122542329 30.8662841186
10991195 0.1131042981 30.8663701053
10993080 0.1137773173 30.8665833069
10997215 0.1689875603 30.8670537761
10997315 0.2108950889 30.8670706749
11000636 0.2118952577 30.8677710575
11001144 0.2123961249 30.8678787002
11001703 0.2129933621 30.8679974297
11007499 0.3201186861 30.8692319392
11008615 0.4352085244 30.8695891917
11013650 2.0724525808 30.8717804666
11013834 3.1265744031 30.8721617979
11019034 3.1233669789 30.8884199848
11020096 2.9857488549 30.8917370005
11020525 2.9080945400 30.8930178867
11022537 2.9057879418 30.8988689730
11024562 0.3797569826 30.9047531935
11024601 0.3798249847 30.9047680041
11024689 0.3800761900 30.9048014287
11025781 0.3593265066 30.9052164719
11025790 0.3296774517 30.9052197058
11025968 0.3290425775 30.9052783884
11027791 0.3298521184 30.9058782330
11027827 0.3345030077 30.9058901077
11028219 0.3354788711 30.9060212329
11028367 0.3402633932 30.9060708837
11028495 0.3440577617 30.9061144374
11028581 0.3486710990 30.9061440264
11029029 0.3528132573 30.9063002311
11030947 0.3528513940 30.9069769269
11032281 0.3528037715 30.9074476307
11035625 0.3564793181 30.9086274065
11037201 0.3563326466 30.9091892179
11040571 0.4325296479 30.9103900589
11041047 4.0269551165 30.9105959430
11045104 0.9002284179 30.9269332999
11047711 0.5321018669 30.9292801954
11053226 0.5153505212 30.9322147372
11055823 0.5157053315 30.9335531025
11056030 0.5068514561 30.9336598535
11061412 0.5102702172 30.9363877280
11063306 1.5129901789 30.9373541798
11063516 2.7451475229 30.9376719078
11063569 3.8822082086 30.9378174006
11067530 3.9211818901 30.9531948273
11071912 5.5556391422 30.9703774463
11076846 5.4596323265 30.9977889699
11077561 3.6523435298 31.0016926070
11079965 1.3037084718 31.0104728408
11082556 1.3036950464 31.0138507495
11083300 0.7295240100 31.0148206986
11083482 0.3028610392 31.0149534720
11085181 0.4056474809 31.0154680329
11085265 0.4829474443 31.0155021073
11086154 0.4840900023 31.0159314475
11087800 0.6287194853 31.0167282597
11087944 0.8183090257 31.0168187953
11088326 0.4970823337 31.0171313893
11088554 0.4738626718 31.0172447241
11088602 0.4607405783 31.0172674695
11089965 0.4602165158 31.0178954589
11090218 0.4604335273 31.0180118937
11094941 0.5118734114 31.0201865212
11097180 0.5188398601 31.0213326058
11097804 0.5294748352 31.0216563619
11098005 0.5292950376 31.0217627863
11098269 0.5336059507 31.0219025202
11099239 0.5377728004 31.0224201180
11099473 0.5369957222 31.0225459568
11099492 0.5362157676 31.0225561597
11099548 0.5359670045 31.0225861878
11099807 0.5385003769 31.0227250033
11099808 0.5382303774 31.0227255418
11099877 0.5381311224 31.0227626797
11099975 0.5347879587 31.0228154165
11101053 0.5206600360 31.0233919179
11102780 0.8009989813 31.0242910978
11102877 1.0350530814 31.0243687947
11102904 1.2594053458 31.0243967412
11102915 1.4772805575 31.0244105946
11103044 1.5396187185 31.0246011638
11103133 1.6157744128 31.0247381899
11103307 1.6208968496 31.0250193346
11103496 1.3784474637 31.0253256841
11103658 0.9326478254 31.0255489926
11103765 0.6982833870 31.0256487859
11103974 0.4564485832 31.0257947272
11116993 0.9172218458 31.0317372313
11117059 1.1675714931 31.0317977679
11117176 1.3715787560 31.0319343738
11117198 1.5577736277 31.0319645485
11117285 17.7425074089 31.0321000748
11117887 17.7546134159 31.0427810643
11117982 17.7538079739 31.0444677526
11118018 17.7536245496 31.0451068896
11118062 17.7527465215 31.0458880491
11118780 13.0135093828 31.0586345211
11119431 1.6634794861 31.0671063157
11119638 1.2644308747 31.0674506560
11120322 0.7583617315 31.0683155267
11120754 0.3610981970 31.0686431390
11124493 0.3758489927 31.0699932851
11124529 0.3757197964 31.0700068157
11124650 0.3970899830 31.0700522778
11125514 0.5014940238 31.0703953635
11126408 0.5364273148 31.0708436992
11127015 0.8352154037 31.0711693106
11127076 1.1444728467 31.0712202587
11127265 1.2019622323 31.0714365641
11127584 1.1988348936 31.0718199900
11127693 1.1892582068 31.0719506630
11128437 1.2077868786 31.0728354711
11129556 1.5334081530 31.0741869847
11129664 1.5331315155 31.0743525927
11130677 1.5634262833 31.0759056550
11131867 1.5735258053 31.0777661322
11136139 1.5857741705 31.0844882345
11136175 1.5997988353 31.0845453223
11136681 1.6086043720 31.0853548206
11136934 1.6113969313 31.0857617975
11137744 15.8763895012 31.0870670290
11138074 16.3758533277 31.0923062375
11140139 16.4775742645 31.1261223746
11143983 43.0034412616 31.1894621701
11145028 43.0034412616 31.2344007662
11145302 43.0034412616 31.2461837091
11145483 42.1725536261 31.2539673320
11145539 0.2517232219 31.2563289950
11145787 0.2471899638 31.2563914224
11145886 0.2465389149 31.2564158942
11146390 0.2439623328 31.2565401498
11147705 0.2416647679 31.2568609603
11149860 0.2417049398 31.2573817478
11150826 0.2421056948 31.2576152348
11153941 0.2439615095 31.2583693940
11154642 0.3032013372 31.2585404111
11154809 0.5164105265 31.2585910457
11155120 2.7822880442 31.2587516494
11155747 2.7819992610 31.2604961440
11158434 2.4644648454 31.2679713760
11158474 2.1104235918 31.2680699546
11158633 1.7923217541 31.2684055119
11159556 0.3617121849 31.2700598249
11161355 0.3617075353 31.2707105451
11161782 0.3612411787 31.2708649942
11162147 0.3613226638 31.2709968473
11163807 0.3618846513 31.2715966429
11164469 0.3629514479 31.2718362105
11164554 0.3675428701 31.2718670614
11164943 0.3709135045 31.2720100356
11165404 0.3901910440 31.2721810267
11166245 0.4650177243 31.2725091774
11166886 0.5457205122 31.2728072537
11167265 0.5974867110 31.2730140818
11174256 0.6335817216 31.2771911114
11176817 0.6779141073 31.2788137142
11178482 0.7283121383 31.2799424412
11180491 0.7324390368 31.2814056203
11180978 0.7339038525 31.2817623181
11182705 0.2051131205 31.2830297700
11182740 0.2110693715 31.2830369490
11186031 0.2110672818 31.2837315783
11186229 0.2110649476 31.2837733696
11187119 0.6828737681 31.2839612174
11187125 1.1284610093 31.2839653147
11188571 3.4790391715 31.2855970693
11188608 5.1511471559 31.2857257937
11188626 6.9004164677 31.2858185144
11191942 1.0769176353 31.3087002954
11192354 0.0376854400 31.3091439854
11193456 0.0377569212 31.3091855148
11193505 0.0326552349 31.3091873649
11193570 0.0288880559 31.3091894875
11194358 0.0290544797 31.3092122513
11194596 0.0291167643 31.3092191662
11194787 0.0292295020 31.3092247275
11195179 0.0297242795 31.3092361855
11195295 0.0302375122 31.3092396335
11198454 0.0302453710 31.3093351538
11201057 0.4730682482 31.3094138825
11201242 0.7581364629 31.3095014001
11202029 0.6441357058 31.3100980535
11202200 0.5390321042 31.3102082007
11202635 0.5301212868 31.3104426797
11202680 0.5246014693 31.3104665352
11203614 0.4952439439 31.3109565129
11203703 0.4837462650 31.3110005897
11204795 1.4354942986 31.3115288406
11205134 1.4854960442 31.3120154731
11207252 1.5276822648 31.3151617538
11207550 1.5809405494 31.3156170031
11208493 1.5915850936 31.3171078300
11208657 1.5998644118 31.3173688500
11208980 1.6064404983 31.3178856062
11209911 1.6278498371 31.3193812023
11209960 1.6432126842 31.3194609669
11210142 1.6549917995 31.3197600316
11211189 1.6798866192 31.3214928080
11211294 1.7134502789 31.3216691961
11211340 1.7494521582 31.3217480149
11211433 1.7930358848 31.3219107139
11211488 1.8484408439 31.3220093309
11211768 1.8862573401 31.3225268943
11219440 1.8503361614 31.3369982606
11219700 1.8181759583 31.3374793480
11219799 1.7750039573 31.3376593474
11220484 1.3283326347 31.3388752252
11224146 1.7000944537 31.3437395793
11225495 1.6587393529 31.3460330067
11226003 1.1666154041 31.3468756463
11233077 0.7427520133 31.3551282836
11235555 0.7609205450 31.3569688231
11235675 0.7849271851 31.3570601336
11237438 0.8396214736 31.3584439602
11237675 0.8820501184 31.3586429505
11238570 0.8361973129 31.3594323854
11238588 0.7890960906 31.3594474369
11238939 0.5852020751 31.3597244097
11238968 0.5852020751 31.3597413805
11238975 0.4132628102 31.3597454769
11240407 0.3695506516 31.3603372693
11240717 0.3399777861 31.3604518300
11241212 0.3273840258 31.3606201190
11241367 0.3184473292 31.3606708635
11242975 0.3202790711 31.3611829268
11245207 0.3742230258 31.3618977897
11245407 0.4400418319 31.3619726343
11245689 0.4398510456 31.3620967261
11253376 0.4396837383 31.3654778611
11253431 0.4396964210 31.3655020437
11262105 0.7410489212 31.3693159704
11265473 2.5347127117 31.3718118232
11265677 2.8225243938 31.3723289046
11267839 1.7852160722 31.3784312023
11267952 0.5304872415 31.3786329318
11268315 0.5039684558 31.3788254986
11270039 0.5002037025 31.3796943402
11270061 0.4953682817 31.3797053447
11270494 0.4953682817 31.3799198392
11270684 0.4873515722 31.3800139592
11270822 0.4834319780 31.3800812137
11271068 0.4814995459 31.3802001380
11271141 0.4804861998 31.3802352874
11271779 0.5007505203 31.3805418376
11271933 0.4590526253 31.3806189532
11272462 0.4398216619 31.3808617920
11272652 0.4754352636 31.3809453581
11272744 0.6199030301 31.3809890982
11272868 0.9838886611 31.3810659662
11274454 0.2152842334 31.3826264136
11275351 0.1660061992 31.3828195235
11278200 0.1648106220 31.3832924752
11281000 10.9721571209 31.3837539449
11281160 0.4914800196 31.3855094901
11281294 0.3860301726 31.3855753484
11282239 0.3836579731 31.3859401469
11284703 0.3837541317 31.3868854802
11286083 0.3837694602 31.3874150609
11286097 0.3856077079 31.3874204336
11286200 0.3878244738 31.3874601512
11287639 0.3893950790 31.3880182307
11288215 0.3893727723 31.3882425222
11288359 0.3896471758 31.3882985919
11289535 1.6922332925 31.3887568170
11289577 3.5646997718 31.3888278908
11291374 44.4751609810 31.3952336563
11292566 44.4544955386 31.4482480482
11293897 37.8294414367 31.5074169817
11293950 22.1155261148 31.5094219421
11294169 1.9914877230 31.5142652423
11294489 1.8461609009 31.5149025184
11294899 1.8658562268 31.5156594444
11294930 1.8922336479 31.5157172859
11295505 1.9144931449 31.5168053203
11295585 1.9394714912 31.5169584797
11296730 1.9469113413 31.5191791746
11296842 2.4309800387 31.5193972286
11298480 2.6381225274 31.5233791739
11298882 4.3070598551 31.5244396992
11299022 5.5995983168 31.5250426876
11303654 5.6326050074 31.5509800270
11304425 5.7214427962 31.5553227654
11305131 5.7073723220 31.5593621041
11306971 5.7095158600 31.5698636691
11307520 5.5914229483 31.5729981933
11307951 4.4237903771 31.5754080966
11308886 1.7242486585 31.5795443406
11309790 0.3390147309 31.5811030614
11318378 0.3387920901 31.5840145199
11319739 0.3387598333 31.5844756160
11326129 0.8930242317 31.5866402913
11326316 2.6751858416 31.5868072868
11329919 2.6752090072 31.5964459814
11332074 0.8686100170 31.6022110568
11334358 0.8358357345 31.6041949621
11334415 0.7953759076 31.6042426047
11335335 0.6910549365 31.6049743506
11337599 0.6248618173 31.6065388990
11337784 0.5592781517 31.6066544984
11341638 0.5055086482 31.6088099564
11347514 0.5054327258 31.6117803252
11350862 0.5054816819 31.6134725140
11358104 0.5051317568 31.6171332123
11359174 0.5053230411 31.6176737033
11359214 0.5053409635 31.6176939162
11362240 0.5050831684 31.6192230780
11363291 0.5049109753 31.6197539204
11365155 0.5049859561 31.6206950744
11367099 0.5061900548 31.6216767671
11367294 0.5063367840 31.6217754742
11368855 0.5056210131 31.6225658659
11369177 0.5053560859 31.6227286759
11371314 0.5050326655 31.6238086218
11376386 0.5473234439 31.6263701475
11376406 0.5791510122 31.6263810940
11376433 0.6197584743 31.6263967311
11377007 6.3738903402 31.6267524724
11377978 9.9753832475 31.6329415199
11382204 10.0089305448 31.6750974895
11386395 10.0074740414 31.7170449175
11387597 10.0074740414 31.7290739013
11387765 9.9971924006 31.7307551569
11392272 5.4744701450 31.7758125030
11397575 5.0690683050 31.8048436182
11397640 0.7732122505 31.8051731077
11398377 0.7341044972 31.8057429651
11400218 0.7264292863 31.8070944515
11402685 0.6922187148 31.8088865525
11402712 0.6594662359 31.8089052424
11404464 0.4521738878 31.8100606273
11407009 0.4434897514 31.8112114098
11407565 0.4408990509 31.8114579901
11410258 0.4407042577 31.8126453313
11413910 0.4980328590 31.8142547832
11418713 0.4982114807 31.8166468350
11419052 0.5314035012 31.8168157287
11419240 0.5736927564 31.8169156326
11420158 0.6431984404 31.8174422825
11422629 4.1821903636 31.8190316259
11429022 1.5825120901 31.8457683689
11429522 1.4983343198 31.8465596249
11429611 1.4289789629 31.8466929767
11430316 1.3746436938 31.8477004068
11432287 1.3533861342 31.8504098296
11439842 1.3328001223 31.8606346618
11443747 1.2810359783 31.8658392463
11444237 1.2771557689 31.8664669539
11445725 1.2693489988 31.8683673617
11445818 1.2631426378 31.8684854112
11447626 1.2705098426 31.8707691730
11449405 1.0315034070 31.8730294101
11457297 0.5094798085 31.8811700349
11459483 0.1291630066 31.8822837578
11461872 0.1291020765 31.8825923282
11465230 0.1299674652 31.8830258530
11465423 0.1350064520 31.8830509367
11469931 0.3118310450 31.8836595458
11470869 0.2362087037 31.8839520433
11470924 0.1749324750 31.8839650348
11471043 0.1415678895 31.8839858518
11471487 0.1382801327 31.8840487079
11473313 0.2338213641 31.8843012074
11473466 0.1921023398 31.8843369821
11473498 0.1191070484 31.8843431294
11476933 0.1174868241 31.8847522621
11484849 0.4628412126 31.8856822878
11485176 1.1048862162 31.8858336369
11486280 0.5370428879 31.8870534312
11489467 0.1151024417 31.8887649869
11494206 0.1025284882 31.8893104574
11500627 0.0960387761 31.8899687928
11502375 0.0938972118 31.8901366686
11508141 0.0938015178 31.8906780799
11509426 0.0938293808 31.8907986149
11512810 4.8890964907 31.8911161335
11513258 4.9444694165 31.8933064487
11516010 5.3904203825 31.9069136286
11516227 5.7561156128 31.9080833498
11517995 5.7513243255 31.9182601622
11518059 5.7502790457 31.9186282470
11521538 5.7480198687 31.9386334678
11522890 0.7723068500 31.9464047906
11524478 0.5363941855 31.9476312139
11525068 0.3174530294 31.9479476865
11527492 0.3125156287 31.9487171926
11531267 0.3126675425 31.9498969391
11532427 0.3101071686 31.9502596335
11532765 0.3107599342 31.9503644497
11535294 0.3307970744 31.9511503615
11536565 3.7102035607 31.9515708046
11537216 3.7310717291 31.9539861471
11537832 22.0990707859 31.9562844873
11542045 22.1359966871 32.0493878726
11543495 4.0321450909 32.0814850678
11548132 2.7088893711 32.1001821245
11548195 1.4804422309 32.1003527846
11548351 0.6778761196 32.1005837336
11549460 0.5690420981 32.1013354982
11550158 0.5696853136 32.1017326896
11555481 0.5798814818 32.1047651245
11558411 0.5957586730 32.1064641772
11559138 0.7198884573 32.1068972938
11559757 1.1249280455 32.1073429047
11560193 0.6184556043 32.1078333734
11561877 0.5994427165 32.1088748526
11565605 0.6093333888 32.1111095750
11565630 0.6202927397 32.1111248084
11568266 1.0814538296 32.1127599000
11570341 0.1477380273 32.1150039167
11570484 0.0483671059 32.1150250433
11571309 0.0419762485 32.1150649461
11572781 0.0418732059 32.1151267352
11573508 0.0419123788 32.1151571770
11573531 0.0419367482 32.1151581410
11574575 0.0419639767 32.1152019229
11574695 0.0419639767 32.1152069586
11574933 0.0420142870 32.1152169461
11578729 0.0420301321 32.1153764323
11580767 0.0420491451 32.1154620897
11581037 0.0420268744 32.1154734430
11581899 0.0419785953 32.1155096701
11588503 0.0418418547 32.1157868968
11589802 0.0417706879 32.1158412493
11590197 0.0417335192 32.1158577488
11590705 0.0417201526 32.1158789494
11591426 0.0665350080 32.1159090296
11591545 0.1744595976 32.1159169473
11591690 0.5429157603 32.1159422439
11593863 0.9866809856 32.1171219999
11593887 1.6400044769 32.1171456802
11594554 0.3198323472 32.1182395632
11595300 5.3700678577 32.1184781581
11596558 6.0897060867 32.1252337035
11597982 2.6621731373 32.1339054450
11598612 1.0491187718 32.1355826140
11599117 0.8967511341 32.1361124190
11600489 0.2229613149 32.1373427616
11611031 0.1620032526 32.1396932198
11614726 0.1391543505 32.1402918218
11616737 0.1255929798 32.1405716612
11621823 0.1256067949 32.1412104271
11623489 0.1286613766 32.1414196880
11624010 0.1673812772 32.1414867206
11624243 0.2742466946 32.1415257204
11624577 0.4025544875 32.1416173188
11625040 0.4189483578 32.1418037015
11625496 0.6051276221 32.1419947420
11627476 0.7802617648 32.1431928947
11628677 3.7099799471 32.1441299891
11629945 3.6442201082 32.1488342436
11630876 1.2575636503 32.1522270125
11630935 0.3243451698 32.1523012088
11631437 0.2409398810 32.1524640301
11631579 0.1873692649 32.1524982435
11631814 0.1318952741 32.1525422753
11633638 0.1650946526 32.1527828523
11633989 0.7010432919 32.1528408005
11634076 2.4792011045 32.1529017913
11634369 2.5417480147 32.1536281972
11634797 4.1707834464 32.1547160654
11635556 3.5252076961 32.1578816900
11638889 1.9684264853 32.1696312073
11639026 0.7372393565 32.1699008817
11639039 0.5195697563 32.1699104658
11639627 0.5106668538 32.1702159728
11641888 0.5114916885 32.1713705906
11642370 0.5114269938 32.1716171296
11646173 0.1809132410 32.1735620864
11648907 0.1813071930 32.1740567032
11649414 0.1783906897 32.1741486260
11650015 0.1767570439 32.1742558388
11650559 0.1748725592 32.1743519946
11650912 0.1711916947 32.1744137246
11655691 0.1965911097 32.1752318497
11656897 0.2060947699 32.1754689386
11657869 0.2155339861 32.1756692627
11658112 0.2278926443 32.1757216375
11658252 0.2402181587 32.1757535424
11658308 0.2525730665 32.1757669947
11658469 0.2659360749 32.1758076589
11660940 0.3187196658 32.1764647870
11665959 0.6008622398 32.1780644410
11676946 1.2464324377 32.1846661144
11677525 1.3639430142 32.1853877988
11680193 1.3405483115 32.1890267987
11680759 1.3448830481 32.1897855491
11681517 1.2496708026 32.1908049704
11681536 1.1374363135 32.1908287142
11682029 0.6732490043 32.1913894703
11685500 0.6748200779 32.1937263176
11687307 0.6763826597 32.1949457175
11689410 0.6789978309 32.1963681502
11691764 0.6813320046 32.1979665111
11692589 0.6858746082 32.1985286100
11693283 0.6892076555 32.1990046070
11694614 0.7277027074 32.1999219424
11695721 3.1164086091 32.2007275093
11697587 3.1161622210 32.2065427277
11697670 0.5079838416 32.2068013692
11697702 0.5078722830 32.2068176247
11698656 0.5075906566 32.2073021348
11698692 0.5070708606 32.2073204081
11699766 0.5082664414 32.2078650022
11700011 0.4998144282 32.2079895275
11700595 0.4980416540 32.2082814191
11700659 0.4963018728 32.2083132938
11702382 0.4945296820 32.2091684219
11703323 0.4570683852 32.2096337743
11707880 0.6435748706 32.2117166350
11708615 3.3317166619 32.2121896625
11709587 41.4282999609 32.2154280911
11711157 40.0917775469 32.2804705220
11711743 39.1281476733 32.3039643037
11712082 0.3906778259 32.3172287457
11712545 0.3955665407 32.3174096296
11713615 0.3955665407 32.3178328858
11714209 0.1691454189 32.3180678523
11714313 0.0490025614 32.3180854434
11714718 0.0356025290 32.3181052894
11715017 0.0050205913 32.3181159346
11716396 0.0043254138 32.3181228580
11716459 0.0043254138 32.3181231305
11717033 0.0042693618 32.3181256133
11717685 0.0042693618 32.3181283969
11719484 0.0042693618 32.3181360775
11726007 0.0042690149 32.3181639265
11726498 0.0042830579 32.3181660226
11726607 0.0042830579 32.3181664895
11726788 0.0042903560 32.3181672647
11727414 0.0042955817 32.3181699505
11727510 0.0042958854 32.3181703628
11728513 0.0133916483 32.3181746716
11728626 0.0253881032 32.3181761849
11729986 0.2990089941 32.3182107127
11730080 0.9842850430 32.3182388195
11731583 10.3102050778 32.3197182000
11733407 10.3102050778 32.3385240140
11734382 0.5927400904 32.3485764640
11735165 0.5926107541 32.3490405795
11740171 0.7761227173 32.3520071889
11740199 0.5269053162 32.3520289203
11741003 0.5365207183 32.3524525522
11742346 0.5307499241 32.3531730995
11742451 0.4094148844 32.3532288283
11742764 0.3472201622 32.3533569751
11742796 0.2949178703 32.3533680862
11743073 0.2646645433 32.3534497784
11743189 0.1776296118 32.3534804795
11743719 0.0435989019 32.3535746232
11744923 0.0414940103 32.3536271163
11745018 0.0399410152 32.3536310582
11745037 0.0385846306 32.3536318171
11745524 0.0381605100 32.3536506078
11746239 0.0380654955 32.3536778926
11746777 0.0380195226 32.3536983718
11747854 0.0385396722 32.3537393188
11747921 0.0387638500 32.3537419010
11748212 0.0390701028 32.3537531813
11749044 0.0458337107 32.3537856876
11749618 0.0566932216 32.3538119962
11752003 1.0502129595 32.3539472095
11753935 1.0944847164 32.3559762209
11753968 1.1332286598 32.3560123389
11754555 1.1756152943 32.3566775441
11754566 1.1850986079 32.3566904759
11754862 1.3742913343 32.3570412651
11755535 0.3511052198 32.3579661632
11760376 0.2332057635 32.3596658635
11768682 0.2335727885 32.3616028706
11769397 0.2333648329 32.3617698752
11776185 0.1838843065 32.3633539556
11779754 0.1196415503 32.3640102387
11779878 0.0633466363 32.3640250743
11780620 0.0632171142 32.3640720775
11781215 0.0621580654 32.3641096917
11781880 0.0625067657 32.3641510268
11782716 0.1963606109 32.3642032824
11784061 0.1963606109 32.3644673875
11784259 0.2184007740 32.3645062669
11785749 0.1759445602 32.3648316840
11787438 0.3786637332 32.3651288544
11788751 0.1629268002 32.3656260399
11790674 0.1578378024 32.3659393481
11790965 0.1324833454 32.3659852789
11790999 0.1172686584 32.3659897833
11791639 0.0584998854 32.3660648353
11791902 0.0386375097 32.3660802207
11792746 0.0316217399 32.3661128308
11793538 0.0299578178 32.3661378752
11793651 0.0288130271 32.3661412604
11793853 0.0279181484 32.3661470807
11794038 0.0250402229 32.3661522455
11796492 0.0234143779 32.3662136942
11798442 0.0234072582 32.3662593523
11799262 0.0234254891 32.3662785462
11800462 0.0235187723 32.3663066568
11800478 0.0236208433 32.3663070331
11800808 0.0237051095 32.3663148280
11801863 0.0241699703 32.3663398369
11802867 0.0268026399 32.3663641035
11803254 0.0297116941 32.3663744762
11803771 0.0386233889 32.3663898371
11804119 0.0413987044 32.3664032780
11804697 0.0681941266 32.3664272065
11804823 0.3383965435 32.3664357990
11805400 0.2305843547 32.3666310538
11805889 0.2367534655 32.3667438095
11806266 0.1646562527 32.3668330656
11809095 0.1232281916 32.3672988781
11812470 0.1180096827 32.3677147733
11814513 0.1183605133 32.3679558670
11815562 0.1218424352 32.3680800272
11816632 0.1599938801 32.3682103986
11817624 0.4009202516 32.3683691125
11820057 0.4270968831 32.3693445515
11821314 0.3994416986 32.3698814123
11823087 0.4640583619 32.3705896224
11823633 0.7554644441 32.3708429983
11823731 0.7553562155 32.3709170338
11825202 0.5733333563 32.3720281628
11825208 0.4010270966 32.3720316028
11829985 0.1283997951 32.3739473092
11832370 0.1224476649 32.3742535428
11832416 0.1151694142 32.3742591754
11832685 0.1111346060 32.3742901559
11833499 0.1103566084 32.3743806195
11833651 0.1100279824 32.3743973937
11836425 0.1100279824 32.3747026113
11837987 0.1100309700 32.3748744750
11838572 0.1103374423 32.3749388431
11840164 0.1193140469 32.3751145004
11841165 0.1192929132 32.3752339337
11841332 0.1478484032 32.3752538556
11841821 0.1862285182 32.3753261535
11841838 0.2279172048 32.3753293194
11849323 0.2275843029 32.3770352797
11849515 0.2273657026 32.3770789759
11850748 0.2270939710 32.3773593178
11850836 0.2269402897 32.3773793020
11851258 0.2272486224 32.3774750708
11852218 0.2277750796 32.3776932295
11852638 0.7139914223 32.3777888950
11852962 0.7147355099 32.3780202283
11853356 4.6601691370 32.3783018341
11854045 5.4778672271 32.3815126906
11854350 6.0141167679 32.3831834401
11856508 6.0170136147 32.3961619041
11857815 0.9126737737 32.4040261409
11858197 0.7788987608 32.4043747823
11858423 0.6573810418 32.4045508134
11858610 0.5663689964 32.4046737436
11858645 0.4940139085 32.4046935665
11859756 0.4890826189 32.4052424160
11859777 0.4852502818 32.4052526867
11860078 0.4852232324 32.4053987471
11860474 0.4856452806 32.4055908955
11860985 0.5448876663 32.4058390602
11861024 0.5453531218 32.4058603108
11863177 0.7199367319 32.4070344561
11863817 0.4700415259 32.4074952156
11863985 0.4702669392 32.4075741826
11865432 0.3538168595 32.4082546588
11865786 0.2879163241 32.4083799100
11866312 0.1329826748 32.4085313540
11869933 0.1187419729 32.4090128843
11872590 0.1179254477 32.4093283817
11874732 0.1179190256 32.4095809780
11875274 0.1179482805 32.4096448901
11875355 0.1179482805 32.4096544439
11875627 0.1179482805 32.4096865258
11890912 0.1232185588 32.4114893653
11892116 0.1453104533 32.4116377205
11892787 0.2328267249 32.4117352238
11895228 0.2165219545 32.4123035538
11895606 3.4081214794 32.4123853991
11895850 3.4022101571 32.4132169808
11896976 3.4015319538 32.4170478694
11897101 3.4012376855 32.4174730609
11898163 0.0605456654 32.4210851753
11900332 0.0605456654 32.4212164989
11901385 0.0605456654 32.4212802534
11914196 0.0605405627 32.4220559040
11914319 0.0768873470 32.4220633504
11915206 0.0607456575 32.4221315495
11917753 0.0606571825 32.4222862687
11918091 0.0606571825 32.4223067708
11919536 0.0606571825 32.4223944205
11920645 0.0606571825 32.4224616893
11920800 0.0606571825 32.4224710911
11922305 0.0606547426 32.4225623802
11922384 0.0606547426 32.4225671719
11923698 0.0606156726 32.4226468723
11923853 0.0605726835 32.4226562677
11924866 0.0605013344 32.4227176278
11925511 0.0604637692 32.4227566512
11926010 0.0604322772 32.4227868226
11926089 0.0604322772 32.4227915968
11927782 0.0613624750 32.4228939086
11928030 0.0628693059 32.4229091265
11928595 0.0693900577 32.4229446477
11929846 0.5417867814 32.4230314546
11930316 0.5537353180 32.4232860944
11930468 0.5524776026 32.4233702622
11931585 0.0100056708 32.4239873797
11935271 0.0091693877 32.4240242606
11935595 0.0090333605 32.4240272314
11940278 0.0089750676 32.4240695347
11943140 0.0089688883 32.4240952213
11943263 0.0089688883 32.4240963245
11945508 0.0090433828 32.4241164596
11946436 0.0090638318 32.4241248519
11946983 0.0090607997 32.4241298098
11947945 0.0090570434 32.4241385263
11948138 0.0096401723 32.4241402743
11948193 0.0099332079 32.4241408045
11950549 0.0115501133 32.4241642072
11950709 0.0135905115 32.4241660552
11950743 0.0164944486 32.4241665172
11950805 0.0191959043 32.4241675399
11951054 0.0234472853 32.4241723197
11951312 0.0339935397 32.4241783691
11952331 1.7091161973 32.4242130085
11952958 0.2699277521 32.4252846244
11954502 0.2708876484 32.4257013928
11954706 0.4123602417 32.4257566539
11954923 0.4362593547 32.4258461361
11955064 0.2826791074 32.4259076486
11956776 0.2826412270 32.4263915953
11957462 0.2824490377 32.4265854871
11959702 0.0257892161 32.4272181730
11962038 0.0252666908 32.4272784166
11962174 0.0249821169 32.4272818529
11963282 0.0249821169 32.4273095331
11964989 0.0953748163 32.4273521775
11965320 0.2321975088 32.4273837466
11968266 0.0301784653 32.4280678004
11971238 0.0301955990 32.4281574908
11973504 0.0302819145 32.4282259141
11976226 0.0304402271 32.4283083414
11985119 0.0304397737 32.4285790464
11985599 0.0305931642 32.4285936575
11988776 0.0306329475 32.4286908520
11991477 0.0306652530 32.4287735916
11992144 0.0306795630 32.4287940453
11992604 0.0306795630 32.4288081579
11999734 0.0306740775 32.4290269032
12000269 0.0333655947 32.4290433138
12002739 0.0378899447 32.4291257268
12006349 0.0445761777 32.4292625095
12007370 0.0546936834 32.4293080218
12009162 0.1128399769 32.4294060329
12012521 0.1386508631 32.4297850624
12014589 0.1391356456 32.4300717923
12017895 0.1581909636 32.4305317748
12018253 0.2284535294 32.4305884071
12018839 0.5638196049 32.4307222809
12022245 0.5634823749 32.4326426505
12025988 0.5640536128 32.4347517650
12028353 0.5164284389 32.4360857518
12030311 0.3446333806 32.4370969187
