position COMBINED_rate(cM/Mb) Genetic_Map(cM)
18449811 0.4333251320 11.7165941600
18450015 0.4337114947 11.7166825584
18450883 0.4378304994 11.7170590199
18450974 28.6769907842 11.7170988625
18451585 35.9417528075 11.7346205039
18453483 35.9417528075 11.8028379507
18454417 1.5058490695 11.8364075478
18455733 1.5052563577 11.8383892452
18455806 1.5025544550 11.8384991289
18455894 1.5022434324 11.8386313537
18456707 1.5019643153 11.8398526776
18457374 1.5019465574 11.8408544878
18457462 1.5025490215 11.8409866591
18457703 1.5029786082 11.8413487734
18457850 1.5034493058 11.8415697113
18457879 1.5043608099 11.8416133113
18457985 1.5046112244 11.8417727736
18458256 1.5041227398 11.8421805232
18459137 1.3200208968 11.8435056553
18459171 1.1097366548 11.8435505361
18459308 0.9605686231 11.8437025700
18459878 0.9030524893 11.8442500941
18460222 0.8783306062 11.8445607441
18460247 0.8558708626 11.8445827024
18460298 0.8349370420 11.8446263518
18463191 0.8349143458 11.8470418247
18468485 6.0001894707 11.8514618612
18469345 17.8477946738 11.8566220242
18471680 17.8583142130 11.8982966247
18472888 17.8600823591 11.9198694683
18473155 17.8595731411 11.9246381103
18473208 17.8586776857 11.9255846677
18473395 17.8460750776 11.9289242404
18473499 13.8981285510 11.9307802322
18473594 5.3630656088 11.9321005544
18474680 3.3613707241 11.9379248437
18474751 1.8121202773 11.9381635010
18475103 1.7617613840 11.9388013673
18476916 1.7611808185 11.9419954407
18477119 1.7989257199 11.9423529604
18477217 1.8003786516 11.9425292551
18477633 1.8042882546 11.9432782127
18477820 1.8711349491 11.9436156146
18477887 1.9287255593 11.9437409806
18478223 1.8492061562 11.9443890324
18478834 1.8474839669 11.9455188974
18478916 1.8475650422 11.9456703910
18480021 1.8372583459 11.9477119504
18480208 1.8293611439 11.9480555177
18480355 1.8589779641 11.9483244338
18480469 1.8536866344 11.9485363573
18480732 15.0031620209 11.9490238769
18480929 39.8356277275 11.9519794998
18481638 39.7905088601 11.9802229599
18481949 37.4442796358 11.9925978081
18482200 37.4442796358 12.0019963223
18482559 37.4442796358 12.0154388187
18482759 32.5745623471 12.0229276746
18482810 29.7792717620 12.0245889773
18482820 27.2397551772 12.0248867700
18482911 1.8024872617 12.0273655877
18483226 1.8079142856 12.0279333712
18483509 1.8134897018 12.0284450110
18483583 1.8325015746 12.0285792092
18484365 2.3516883843 12.0300122254
18484813 6.6881768513 12.0310657818
18484907 10.1996955607 12.0316944705
18485115 15.0973642426 12.0338160071
18485296 39.1022209823 12.0365486301
18485404 39.3965768278 12.0407716699
18485834 39.9569333135 12.0577121980
18486998 40.1174619992 12.1042220684
18488075 40.1174619992 12.1474285749
18488322 40.1174619992 12.1573375880
18488457 40.1174619992 12.1627534454
18488560 40.1174619992 12.1668855440
18490357 24.5253523546 12.2389766232
18490391 2.8169394805 12.2398104852
18491092 2.7279872324 12.2417851598
18491128 2.7565971523 12.2418833673
18493428 1.7393890562 12.2482235408
18493624 0.8546749816 12.2485644610
18493854 0.2265945352 12.2487610363
18496772 0.2198023433 12.2494222391
18497367 0.2043664335 12.2495530215
18499067 0.1934839117 12.2499004444
18502074 0.1926372858 12.2504822506
18502450 0.1920139192 12.2505546822
18503671 0.1915679004 12.2507891312
18503851 0.2393898910 12.2508236134
18504111 0.4795465820 12.2508858548
18504397 0.7833773064 12.2510230051
18505431 0.2789285846 12.2518330172
18506579 0.2708369487 12.2521532272
18508265 0.2650950474 12.2526098583
18508534 0.2592102803 12.2526811689
18508647 0.2590321767 12.2527104597
18509635 0.2552555827 12.2529663835
18515033 0.2570431348 12.2543442531
18515813 0.2594627640 12.2545447467
18516488 0.2601656071 12.2547198841
18517029 0.2596428952 12.2548606337
18518502 0.2599312839 12.2552430877
18520320 0.2623439764 12.2557156428
18522613 4.1538201922 12.2563171975
18522918 5.1171786009 12.2575841127
18527619 3.5391847235 12.2816399693
18529414 3.4996945568 12.2879928058
18532034 0.4058889086 12.2971620056
18536340 0.4062317592 12.2989097632
18540123 0.4062836228 12.3004465380
18540200 0.4064881241 12.3004778218
18542290 0.4062664068 12.3013273820
18546111 0.4062396231 12.3028797259
18547096 0.4065850834 12.3032798719
18549169 0.4065913062 12.3041227228
18551031 0.4065564489 12.3048797958
18552536 0.4065769946 12.3054916633
18556561 0.4209765428 12.3071281357
18557891 0.4276698583 12.3076880345
18558849 0.4219211689 12.3080977422
18561045 0.4075726103 12.3090242811
18561066 0.3936035536 12.3090328401
18561448 0.3796926629 12.3091831967
18561820 0.3656087043 12.3093244424
18562347 0.3542943609 12.3095171181
18562429 0.3436888226 12.3095461703
18563001 0.3465506764 12.3097427603
18563070 0.3504405008 12.3097666723
18563225 0.3605874326 12.3098209906
18564156 0.3667689941 12.3101566975
18564562 0.3721926359 12.3103056057
18568140 0.3806179395 12.3116373109
18569343 0.3793797866 12.3120951943
18570051 0.3870831880 12.3123637952
18570413 0.3951622233 12.3125039193
18570775 0.4042132480 12.3126469680
18571265 0.4125360249 12.3128450325
18571382 0.4232893049 12.3128932992
18573228 2.5108474146 12.3136746913
18575820 2.7462632008 12.3201828078
18576669 2.7434742301 12.3225143853
18576922 5.3809186145 12.3232084842
18577074 6.6026154251 12.3240263839
18577627 6.5818639653 12.3276776302
18577870 6.5249915527 12.3292770231
18578042 6.4278755181 12.3303993217
18580031 26.8892062596 12.3431843661
18580112 37.9122104245 12.3453623918
18580589 37.9122104245 12.3634465162
18580945 4.9576313224 12.3769432631
18581924 0.3498310282 12.3817967841
18582077 0.3415300890 12.3818503083
18582158 0.3386712347 12.3818779722
18583150 0.4060243532 12.3822139341
18583194 6.3370070621 12.3822317992
18583290 0.6003345921 12.3828401518
18583743 0.3453425601 12.3831121034
18583990 3.5977265006 12.3831974030
18584189 0.2326477556 12.3839133506
18584523 0.2270286003 12.3839910550
18585123 0.2206353747 12.3841272721
18585224 0.2190122730 12.3841495563
18585295 0.2154675825 12.3841651062
18585358 0.2130521884 12.3841786806
18585434 0.2110372557 12.3841948726
18585984 0.2108753872 12.3843109431
18586236 0.2107578857 12.3843640837
18586265 0.2119369421 12.3843701956
18586785 0.9749735934 12.3844804029
18586842 3.6142574438 12.3845359764
18586954 3.3135159899 12.3849407732
18587040 0.3129337137 12.3852257356
18587415 0.3143190482 12.3853430857
18587691 1.0443989632 12.3854298378
18587891 1.8639433356 12.3856387176
18588461 2.4766637894 12.3867011653
18588772 2.9841686185 12.3874714077
18588781 3.1661536187 12.3874982652
18588997 2.4658592328 12.3881821544
18589413 1.3228086033 12.3892079518
18589735 1.1787991270 12.3896338962
18589786 0.5938753141 12.3896940150
18590848 0.4476581374 12.3903247105
18591414 0.4365684792 12.3905780851
18591721 0.4348005078 12.3907121116
18591989 0.4338905556 12.3908286381
18593518 0.4336351364 12.3914920568
18595079 0.4333883085 12.3921689612
18595715 0.4333883085 12.3924445962
18596106 0.4329616974 12.3926140510
18596552 0.4322446786 12.3928071519
18597329 0.4629099911 12.3931430060
18597528 0.6392572296 12.3932351251
18597613 0.9018242351 12.3932894620
18598676 1.0590664128 12.3942481012
18598922 1.0636245547 12.3945086315
18599849 1.0704097718 12.3954946115
18600531 1.1711575519 12.3962246309
18600631 1.2489800271 12.3963417467
18601806 7.0248106917 12.3978092982
18601831 18.9584141013 12.3979849185
18601943 22.0708484362 12.4001082609
18601958 25.8983238510 12.4004393236
18602200 23.8143716850 12.4067067180
18602234 20.8950588904 12.4075164066
18605174 20.8799831008 12.4689478797
18607276 20.8806005058 12.5128376042
18607780 20.8806005058 12.5233614269
18607863 20.8817028670 12.5250945167
18608389 20.8817028670 12.5360782924
18608449 58.6120968394 12.5373311946
18608958 58.6120968394 12.5671647519
18609247 58.6120968394 12.5841036479
18609388 58.6120968394 12.5923679535
18610881 26.8995162783 12.6798758141
18610953 5.5410715452 12.6818125793
18611032 0.7738701982 12.6822503239
18612378 0.7782897210 12.6832919532
18612661 0.6489399603 12.6835122092
18613359 0.6863899476 12.6839651693
18614021 1.1301033606 12.6844195594
18614569 1.1452572515 12.6850388561
18614952 1.1394672098 12.6854774896
18615170 1.1388617033 12.6857258935
18615335 1.1372893018 12.6859138056
18615867 1.1465220462 12.6865188435
18617132 0.6570688144 12.6879691939
18618737 0.7375291138 12.6890237894
18618869 0.8210231796 12.6891211432
18618922 1.0759229276 12.6891646575
18619114 1.0198193383 12.6893712347
18620135 0.1630601555 12.6904124702
18620919 0.1615385175 12.6905403094
18622381 0.1588375443 12.6907764787
18622639 0.1556871461 12.6908174588
18622917 0.1542746788 12.6908607398
18623175 0.1591868937 12.6909005427
18624011 0.7369723364 12.6910336229
18624254 1.1038311448 12.6912127072
18624570 1.1038311448 12.6915615178
18626167 1.1053948884 12.6933243362
18626293 1.1076151031 12.6934636159
18627321 1.1093706992 12.6946022442
18627808 1.1088960443 12.6951425078
18628633 1.1019626649 12.6960573470
18629169 1.0867073930 12.6966479990
18629639 1.1057977506 12.6971587515
18629761 1.0657064344 12.6972936588
18630218 2.4894666355 12.6977806866
18631690 2.3294399746 12.7014451815
18634074 10.0620487618 12.7069985664
18634926 16.3112459674 12.7155714320
18635692 16.3950531157 12.7280658464
18635996 3.6607193595 12.7330499425
18637128 1.0933010402 12.7371938768
18638782 1.0924743189 12.7390021968
18638807 1.0145012693 12.7390295086
18639009 0.9680794034 12.7392344379
18639085 0.9143814126 12.7393080119
18639112 0.8793777251 12.7393327002
18639404 0.8728468478 12.7395894785
18639505 0.8732424900 12.7396776360
18640169 0.8735536162 12.7402574690
18640403 0.8738743505 12.7404618806
18640519 1.1233908373 12.7405632500
18640775 2.8217032076 12.7408508381
18640848 2.8217032076 12.7410568224
18641297 3.2122154629 12.7423237671
18641903 3.2200081216 12.7442703697
18642472 4.1649220491 12.7461025543
18642490 5.0388161209 12.7461775229
18642793 5.0476757877 12.7477042842
18642814 5.0594497385 12.7478102854
18642898 5.0609889717 12.7482352792
18643065 5.0608754043 12.7490804643
18643202 5.0587272646 12.7497738043
18643650 5.0573619351 12.7520401141
18643738 6.4111307885 12.7524851619
18643999 19.2583051176 12.7541584671
18644062 28.5427995662 12.7553717403
18644228 46.7737623337 12.7601098450
18644417 48.2198276401 12.7689500861
18644701 48.2198276401 12.7826445172
18644879 48.2198276401 12.7912276465
18644926 48.2198276401 12.7934939784
18645200 48.2198276401 12.8067062112
18645372 48.2198276401 12.8150000215
18645622 48.2198276401 12.8270549784
18646283 0.8211970536 12.8589282845
18647290 0.7530774946 12.8597552299
18648336 0.7569444998 12.8605429490
18649424 0.7561595185 12.8613665046
18649750 0.7566715378 12.8616130126
18649961 0.7517899390 12.8617726703
18650620 0.5262057024 12.8622680999
18650937 0.4154956991 12.8624349071
18650992 0.3173331550 12.8624577593
18652409 0.3952779339 12.8629074204
18653275 0.5729193078 12.8632497311
18655339 0.9000750201 12.8644322366
18655497 0.9669081120 12.8645744484
18655912 1.0215623727 12.8649757153
18655924 1.0150406893 12.8649879740
18656056 1.0428957532 12.8651219594
18656954 1.0390980175 12.8660584798
18657272 0.9975060775 12.8663889130
18661002 0.6182018371 12.8701096106
18661665 0.1384829284 12.8705194784
18663988 0.1379472989 12.8708411743
18665777 0.1370824439 12.8710879620
18668878 0.1383164857 12.8715130547
18671949 0.1766705416 12.8719378246
18672298 0.2226144275 12.8719994826
18672754 0.2246287259 12.8721009948
18672924 0.2734222410 12.8721391817
18673475 0.2755300111 12.8722898373
18675377 0.2862829585 12.8728138954
18675802 0.2995531793 12.8729355657
18676291 0.3205142506 12.8730820472
18676377 0.3414041747 12.8731096114
18676553 0.3462884528 12.8731696985
18677911 0.3257930491 12.8736399582
18678636 0.3288046488 12.8738761582
18679551 0.3323405218 12.8741770145
18681764 0.3354476978 12.8749124840
18681966 0.3374931774 12.8749802445
18682972 0.3484536488 12.8753197626
18683667 0.3868205565 12.8755619379
18684231 0.6312722168 12.8757801047
18684279 0.9150463801 12.8758104057
18684634 1.0771684877 12.8761352472
18684908 1.1343964484 12.8764303914
18687759 1.0671328803 12.8796645557
18688198 0.9625874892 12.8801330270
18688237 0.8564469625 12.8801705679
18688278 0.7568325604 12.8802056822
18691488 0.7332444298 12.8826351147
18691902 0.7180039108 12.8829386779
18692433 0.7135532849 12.8833199380
18692605 0.7094885024 12.8834426692
18693121 0.7084471223 12.8838087652
18693783 0.7072387836 12.8842777572
18697091 0.7079005382 12.8866173031
18697575 0.7090920747 12.8869599270
18700070 0.7145336714 12.8887291117
18701945 0.8247538358 12.8900688624
18702813 1.2890792115 12.8907847487
18703171 1.8078717600 12.8912462390
18703762 2.6353324254 12.8923146913
18705615 4.1415598815 12.8971979622
18705763 3.9989193503 12.8978109131
18706006 1.9905119898 12.8987826505
18706596 1.7211868241 12.8999570526
18706732 0.5193853838 12.9001911340
18708682 0.5223405500 12.9012039355
18709887 1.2544590319 12.9018333558
18710296 1.3996960150 12.9023464296
18710858 0.9643255533 12.9031330588
18710886 0.6452385102 12.9031600599
18710988 0.5689184960 12.9032258742
18711755 0.5696907855 12.9036622347
18712351 0.5716718198 12.9040017704
18712962 0.5737092436 12.9043510619
18715406 0.3727337228 12.9057532073
18715760 0.2075305846 12.9058851550
18716537 0.1827186123 12.9060464063
18719472 0.1825992410 12.9065826854
18720989 0.1827649579 12.9068596884
18721147 0.1827895438 12.9068885653
18721413 0.1830413523 12.9069371873
18725809 7.2648336278 12.9077418371
18726239 6.3054258426 12.9108657156
18726600 5.9087748195 12.9131419743
18727012 0.2342514624 12.9155763895
18727893 0.2225670453 12.9157827651
18728005 0.2155755761 12.9158076926
18728352 0.2090618828 12.9158824973
18728505 0.2091528759 12.9159144838
18730687 0.2089636618 12.9163708553
18733089 0.2091825526 12.9168727861
18734735 0.2178384347 12.9172171005
18736864 0.3760979565 12.9176808786
18736929 4.6629781819 12.9177053249
18737067 6.1530273205 12.9183488159
18737392 6.2437421561 12.9203485498
18738344 5.9632171392 12.9262925923
18738976 0.9787657692 12.9300613456
18740622 1.1749195643 12.9316723940
18740887 5.1617939381 12.9319837477
18741755 12.7359617456 12.9364641848
18744711 1.5939929555 12.9741116878
18745456 1.4367659293 12.9752992125
18746350 0.6771196077 12.9765836813
18748763 0.6714405246 12.9782175709
18748865 0.6691561915 12.9782860578
18751641 0.6692590713 12.9801436354
18755241 0.6703269834 12.9825529680
18755736 0.6713677502 12.9828847799
18755998 0.6737918632 12.9830606783
18761630 0.6750504878 12.9868554740
18762044 0.6812785853 12.9871349449
18762467 0.6749290354 12.9874231258
18763839 0.7075966362 12.9883491284
18764210 0.9036047793 12.9886116468
18764344 1.1701332605 12.9887327298
18764448 1.6573741293 12.9888544237
18764486 2.2406506771 12.9889174039
18764669 2.2222853559 12.9893274430
18764912 1.8611114851 12.9898674583
18765393 1.8049197442 12.9907626529
18765498 1.5675673890 12.9909521695
18765859 0.9697357211 12.9915180613
18766414 0.9281332080 12.9920562646
18766616 0.9365234123 12.9922437476
18767013 0.9732551963 12.9926155473
18767176 1.0143342645 12.9927741879
18767333 1.0093840400 12.9929334384
18769902 1.0295989348 12.9955265460
18771052 1.0518026874 12.9967105848
18772125 1.0796162728 12.9978391691
18772577 1.0370162310 12.9983271556
18772860 1.0195487290 12.9986206312
18773608 1.0212347515 12.9993832537
18773666 1.0245462350 12.9994424853
18774637 1.0260269999 13.0004373197
18774793 1.0229206988 13.0005973799
18775163 1.0217304708 13.0009758606
18775552 0.6819007259 13.0013733137
18777515 0.8131051267 13.0027118848
18777754 1.7474361232 13.0029062170
18779806 6.1174739031 13.0064919559
18783378 1.4884465519 13.0283435727
18784006 1.4791809065 13.0292783171
18786395 0.5998357353 13.0328120803
18786933 0.3152074540 13.0331347919
18787855 0.3231861492 13.0334254132
18788001 0.3253045285 13.0334725984
18788799 0.4333245505 13.0337321914
18789375 2.7350713803 13.0339817863
18789441 6.1695484801 13.0341623010
18789658 7.1315360329 13.0355010931
18790662 0.1814790626 13.0426611552
18791084 0.1814790626 13.0427377394
18791424 0.0688781703 13.0427994423
18791458 0.0120566670 13.0428017841
18791772 0.0117769776 13.0428055699
18792169 0.0117413080 13.0428102454
18792936 0.0117413080 13.0428192510
18793090 0.0117367584 13.0428210591
18793134 0.0117367584 13.0428215755
18793502 0.0121287631 13.0428258947
18793565 0.0121802454 13.0428266588
18793849 0.0166838715 13.0428301180
18794046 0.0992186103 13.0428334047
18794194 1.1104862021 13.0428480891
18794688 1.0766457645 13.0433966692
18795901 0.1090214278 13.0447026405
18799405 0.0019120307 13.0450846516
18799746 0.0012801554 13.0450853036
18799794 0.0011930749 13.0450853651
18801575 0.0011930749 13.0450874899
18802144 0.0011930749 13.0450881688
18802154 0.0011930749 13.0450881807
18802308 0.0011930749 13.0450883645
18802344 0.0011930749 13.0450884074
18802418 0.0011930749 13.0450884957
18802581 0.0011929156 13.0450886902
18803053 0.0011929156 13.0450892532
18803560 0.0011929156 13.0450898580
18805416 0.0011929156 13.0450920721
18805589 0.0011929156 13.0450922785
18805649 0.0011929156 13.0450923500
18805849 0.0011929156 13.0450925886
18806617 0.0011929156 13.0450935048
18807268 0.0011981208 13.0450942814
18807404 0.0011981208 13.0450944443
18807519 0.0011981208 13.0450945821
18807606 0.0011981208 13.0450946863
18808217 0.0011981208 13.0450954184
18808268 0.0011981208 13.0450954795
18808548 0.0011981208 13.0450958150
18808558 0.0011981208 13.0450958270
18808660 0.0011989515 13.0450959492
18809241 0.0011989515 13.0450966458
18809741 0.0011989515 13.0450972452
18809897 0.0011989515 13.0450974323
18810102 0.0011989515 13.0450976780
18810326 0.0011989515 13.0450979466
18810516 0.0011989515 13.0450981744
18810852 0.0012103941 13.0450985773
18811093 0.0012103941 13.0450988690
18811677 0.0012159505 13.0450995758
18812016 0.0012159505 13.0450999880
18812389 0.0152101693 13.0451004416
18812533 0.2113952307 13.0451026319
18812556 0.5418112698 13.0451074939
18812632 1.2237005183 13.0451486716
18813513 0.3132480303 13.0462267518
18813559 0.6108933034 13.0462411612
18815279 1.2819093383 13.0472918977
18815869 1.2659262645 13.0480482242
18817511 0.4754079922 13.0501268751
18820035 0.1716135630 13.0513268049
18821011 0.1675357070 13.0514942997
18824347 5.5223172763 13.0520531988
18824825 5.7187830814 13.0546928665
18825037 2.4860128353 13.0559052485
18829403 2.3976959373 13.0667591805
18829755 1.2710143675 13.0676031695
18831102 0.6150754170 13.0693152259
18831333 0.2924540680 13.0694573083
18831972 0.2740384405 13.0696441864
18832324 0.2721755379 13.0697406480
18833268 0.2681605597 13.0699975817
18833792 0.2578995165 13.0701380978
18834254 0.2331424057 13.0702572474
18834569 0.2435961190 13.0703306872
18834974 0.3708227401 13.0704293437
18835315 0.6251445310 13.0705557942
18835401 0.7256076608 13.0706095566
18835430 0.7624800855 13.0706305993
18835447 0.7118612447 13.0706435614
18836957 0.4272314924 13.0717184719
18837759 0.3900772266 13.0720611116
18838945 0.4210570702 13.0725237432
18839583 0.4212831580 13.0727923776
18839588 0.4250507181 13.0727944840
18840987 0.6333462906 13.0733891299
18841324 1.3925671729 13.0736025676
18841905 0.3191943195 13.0744116492
18843067 0.3174832643 13.0747825530
18843469 0.3140355829 13.0749101812
18843968 0.3138723012 13.0750668850
18844637 0.3139296310 13.0752768656
18845586 0.3609493492 13.0755747848
18845882 3.7585971259 13.0756816258
18846150 20.1890201632 13.0766889298
18846962 20.2031556453 13.0930824142
18847095 20.2205557685 13.0957694339
18847328 20.2205557685 13.1004808234
18847570 20.2205557685 13.1053741979
18847959 20.0219227412 13.1132399941
18848002 19.8793890649 13.1141009367
18848058 4.3626297237 13.1152141825
18848268 1.9510242657 13.1161303348
18848364 1.8448961371 13.1163176331
18848632 1.8449607213 13.1168120653
18848694 1.8524657828 13.1169264528
18849240 1.8527540791 13.1179378992
18849427 1.9308393345 13.1182843642
18849493 1.9942070981 13.1184117996
18849904 2.0861772251 13.1192314187
18849940 2.2450403491 13.1193065211
18850009 2.5945349730 13.1194614288
18851499 27.7829227597 13.1233272860
18853004 19.6632180900 13.1651405847
18853116 15.0252031688 13.1673428651
18853246 0.1152117849 13.1692961415
18853412 0.1134298052 13.1693152667
18853502 0.1130473281 13.1693254754
18853666 0.1117593840 13.1693440151
18854189 0.1101320880 13.1694024653
18854201 0.1097165364 13.1694037869
18854218 0.1102639328 13.1694056521
18854311 0.1188565772 13.1694159066
18854315 0.1280105980 13.1694163820
18854496 0.0950260889 13.1694395520
18854528 0.0593674363 13.1694425928
18855965 0.0555593419 13.1695279038
18866872 0.0312940121 13.1701338895
18868274 0.0225043870 13.1701777637
18871561 0.0224307200 13.1702517357
18871901 0.0223138899 13.1702593621
18872942 0.0223240291 13.1702825909
18872962 0.0223240291 13.1702830374
18873061 0.0223031196 13.1702852474
18873641 0.6834346848 13.1702981832
18873642 1.3516322584 13.1702988667
18873643 2.0835042926 13.1703002183
18873971 0.1471309114 13.1709836077
18874184 0.0570262149 13.1710149466
18874195 0.0046237498 13.1710155739
18875778 0.0046237498 13.1710228933
18876852 0.0046237498 13.1710278592
18876918 0.0046237498 13.1710281644
18877556 0.0046237498 13.1710311143
18877671 0.0046207935 13.1710316460
18877912 0.0046207935 13.1710327597
18878292 0.0046207935 13.1710345156
18878651 0.0046207935 13.1710361744
18878673 0.0046207935 13.1710362761
18878732 0.0046207935 13.1710365487
18878920 0.0046207935 13.1710374174
18879041 0.0046207935 13.1710379765
18879394 0.0046208217 13.1710396077
18879700 0.0046169271 13.1710410216
18879824 0.0046268074 13.1710415941
18880903 0.0543551736 13.1710465865
18880980 0.2017477853 13.1710507718
18881089 0.3665703501 13.1710727623
18881236 0.4681286214 13.1711266482
18882348 0.3400844302 13.1716472072
18882614 0.1819346289 13.1717376697
18882741 0.0179732873 13.1717607753
18882927 0.0147518185 13.1717641184
18883958 0.0152377466 13.1717793275
18884332 0.0185794519 13.1717850264
18884355 0.0222451399 13.1717854537
18884779 0.0325510321 13.1717948857
18884839 0.0438206216 13.1717968388
18885056 0.0562693062 13.1718063478
18885201 0.0731017721 13.1718145069
18885526 0.1077903716 13.1718382650
18885983 0.1656881229 13.1718875252
18886582 0.1656881229 13.1719867723
18887378 0.2677682955 13.1721186601
18887999 0.1812312294 13.1722849442
18888164 0.1812312294 13.1723148473
18888864 0.1812312294 13.1724417092
18889087 0.0501223961 13.1724821238
18889489 0.0066666342 13.1725022730
18889992 0.0047957532 13.1725056263
18890177 0.0040445443 13.1725065135
18890689 0.0040445443 13.1725085843
18892079 0.0040445443 13.1725142062
18892617 0.0040445443 13.1725163822
18895019 0.0040445443 13.1725260972
18895085 0.0040445443 13.1725263641
18895805 0.0040568303 13.1725292762
18896268 0.0043835701 13.1725311545
18896795 0.0094191854 13.1725334647
18896848 0.0214484297 13.1725339639
18896937 0.0533846832 13.1725358728
18897646 2.8833977312 13.1725737225
18898020 3.2533929602 13.1736521133
18898040 0.8464773329 13.1737171811
18898265 1.3017417495 13.1739076385
18898542 0.1202858744 13.1742682210
18898614 0.0561498314 13.1742768816
18900198 0.0567151598 13.1743658229
18900822 0.0596663072 13.1744012132
18901237 0.0797509630 13.1744259747
18901579 0.1322236671 13.1744532495
18903436 0.1320754951 13.1746987889
18905126 0.0884700941 13.1749219965
18905684 0.0708638461 13.1749713628
18905721 0.0551640221 13.1749739847
18907037 0.0523891778 13.1750465806
18907720 0.0484309993 13.1750823624
18909477 0.0377644306 13.1751674557
18909482 0.0218106430 13.1751676445
18909786 0.0105745952 13.1751742749
18913507 0.0105745952 13.1752136230
18913910 0.0105456749 13.1752178845
18914377 0.0105456749 13.1752228094
18914694 0.0105236981 13.1752261524
18915680 0.0105236981 13.1752365287
18916028 0.0105236981 13.1752401910
18916131 0.0105236981 13.1752412749
18917889 0.0105236981 13.1752597756
18919299 0.0105697753 13.1752746140
18920936 0.0105697753 13.1752919167
18921270 0.0224567892 13.1752954470
18923473 0.1720474236 13.1753449193
18924895 0.1786674549 13.1755895708
18925870 0.1827952831 13.1757637715
18927569 0.1781901268 13.1760743407
18930180 0.3980375727 13.1765395951
18934281 0.9393194954 13.1781719472
18934464 1.7875449023 13.1783438427
18935147 0.1799785394 13.1795647359
18936414 0.1799636922 13.1797927687
18937306 0.1799774184 13.1799532963
18939989 0.1800472433 13.1804361757
18940866 0.1793190788 13.1805940771
18941806 0.1798038901 13.1807626371
18941896 0.1781227878 13.1807788194
18943747 0.1361159543 13.1811085247
18944352 0.1077415860 13.1811908748
18944383 0.0911122133 13.1811942148
18944619 0.0759738791 13.1812157173
18945527 0.0819792345 13.1812847016
18945713 0.0881635022 13.1812999497
18945935 0.0851742106 13.1813195220
18948677 0.2044629880 13.1815530697
18948707 0.3824259222 13.1815592036
18949989 0.4937572457 13.1820494736
18951830 0.4158362495 13.1829584807
18952266 0.3578978035 13.1831397853
18952654 0.3128216153 13.1832786497
18956103 0.2572207116 13.1843575714
18956268 0.2282332555 13.1844000128
18956364 0.2132370342 13.1844219232
18956769 0.2102411897 13.1845082842
18957586 0.2100744915 13.1846800513
18958273 0.2111984773 13.1848243725
18958670 0.2180411466 13.1849082183
18959594 0.4350859665 13.1851096883
18961437 0.5332145706 13.1859115517
18962871 0.6051486322 13.1866761814
18968305 0.5656323740 13.1899645591
18969196 0.2895012664 13.1904685375
18971777 0.2127417301 13.1912157403
18972255 0.1725290974 13.1913174308
18972444 0.1404992894 13.1913500388
18973225 0.1313800468 13.1914597688
18973491 0.1262282576 13.1914947159
18974462 0.1300251911 13.1916172835
18974593 0.1379224063 13.1916343168
18975170 0.2293785548 13.1917138980
18975268 0.3285703154 13.1917363771
18975376 0.3032655486 13.1917718627
18975543 0.3143489605 13.1918225081
18975737 0.3442412018 13.1918834918
18975764 0.3741498984 13.1918927863
18975802 0.3992110332 13.1919070040
18976120 0.4484020989 13.1920339531
18976313 0.4908868535 13.1921204947
18976322 0.4908204845 13.1921249127
18977958 0.5118444849 13.1929278950
18978583 0.5316083720 13.1932477978
18979182 0.6625608152 13.1935662312
18979472 0.9199587737 13.1937583738
18979549 1.2287331143 13.1938292107
18979790 2.7662064235 13.1941253354
18980169 3.0269296684 13.1951737276
18980469 41.3861419313 13.1960818065
18980845 44.8794648045 13.2116429959
18981246 24.9606403285 13.2296396612
18981497 19.1613155414 13.2359047820
18981557 18.9708127560 13.2370544609
18982197 0.0128762098 13.2491957811
18982718 0.0124991431 13.2492024896
18982807 0.0120471636 13.2492036020
18984231 0.0120471636 13.2492207572
18986342 0.0120471636 13.2492461887
18988575 0.0120471636 13.2492730900
18990015 0.0120471636 13.2492904379
18991242 0.0120573077 13.2493052198
18991835 0.0120917463 13.2493123698
18992561 0.0121395308 13.2493211484
18992920 3.3994777113 13.2493255065
18993085 0.0175924071 13.2498864203
18994534 0.0123798902 13.2499119117
18995878 0.0123798902 13.2499285503
18997737 0.0123798902 13.2499515645
18997818 0.0123977793 13.2499525673
18999383 0.0192390647 13.2499719698
18999450 0.0284018494 13.2499732588
19000295 0.0868888476 13.2499972584
19002173 0.0927176978 13.2501604356
19002805 0.0937552613 13.2502190332
19003476 0.0937727064 13.2502819430
19003746 0.0935257322 13.2503072616
19004030 0.0934198475 13.2503338229
19004115 0.0933706005 13.2503417636
19004451 0.0933087826 13.2503731362
19005090 0.0933373595 13.2504327605
19006046 0.0933373595 13.2505219910
19009158 0.1233327790 13.2508124568
19009214 0.1526696822 13.2508193635
19011030 0.1860097321 13.2510966116
19011109 0.2092746098 13.2511113064
19011277 0.2190984015 13.2511464645
19011975 0.2154252303 13.2512993952
19012805 0.2141276441 13.2514781981
19012885 0.2119079806 13.2514953284
19012950 0.2110882172 13.2515091024
19013324 0.2112781316 13.2515880494
19013369 0.2112050841 13.2515975569
19013604 0.2111222084 13.2516471901
19013970 0.2175511147 13.2517244608
19014148 0.2178088393 13.2517631849
19014356 0.3858062081 13.2518084891
19014916 1.0539877719 13.2520245406
